review_score,order_status,payment_value,payment_installments,payment_type,price,freight_value,num_items,customer_state,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,product_category_name_english,delivery_days,is_late,purchase_dayofweek
5,delivered,106.06,2.0,credit_card,93.9,12.16,1.0,SP,63.0,394.0,1.0,1200.0,23.0,18.0,43.0,SP,furniture_decor,17.0,0,4
5,delivered,77.66,1.0,credit_card,59.99,17.67,1.0,MG,56.0,518.0,4.0,900.0,35.0,22.0,45.0,SP,baby,6.0,0,2
4,delivered,76.17,1.0,boleto,59.99,16.18,1.0,PR,46.0,84.0,7.0,900.0,20.0,25.0,16.0,SP,pet_shop,9.0,0,1
5,delivered,319.11,6.0,credit_card,249.9,69.21,1.0,RJ,31.0,248.0,2.0,5650.0,73.0,73.0,20.0,RS,cool_stuff,12.0,0,3
5,delivered,20.75,1.0,boleto,12.97,7.78,1.0,SP,58.0,1568.0,1.0,150.0,18.0,6.0,20.0,SP,telephony,4.0,0,0
5,delivered,44.79,2.0,credit_card,27.19,17.6,1.0,MG,58.0,828.0,1.0,1150.0,16.0,30.0,12.0,SP,housewares,17.0,0,4
5,delivered,122.51,2.0,credit_card,112.9,9.61,1.0,SP,55.0,310.0,1.0,813.0,24.0,18.0,39.0,SP,cool_stuff,7.0,0,2
5,delivered,141.73,2.0,credit_card,122.99,18.74,1.0,MG,51.0,589.0,1.0,400.0,20.0,12.0,15.0,SP,unknown,18.0,0,5
5,delivered,314.26,4.0,credit_card,279.8,34.46,2.0,RS,59.0,99.0,1.0,1700.0,20.0,20.0,40.0,SP,cool_stuff,19.0,0,2
5,delivered,52.85,1.5,credit_card,41.0,11.85,1.0,SP,49.0,571.0,1.0,200.0,21.0,26.0,21.0,SP,sports_leisure,5.0,0,6
5,delivered,163.34,8.0,credit_card,149.0,14.34,1.0,SP,60.0,1285.0,3.0,2650.0,26.0,20.0,20.0,SP,housewares,3.0,0,6
4,delivered,76.02,7.0,credit_card,59.9,16.12,1.0,RS,52.0,1197.0,1.0,2500.0,20.0,11.0,11.0,SP,sports_leisure,13.0,0,1
4,delivered,32.43,1.0,credit_card,17.0,15.43,1.0,SP,51.0,233.0,1.0,700.0,25.0,30.0,35.0,SP,furniture_decor,5.0,0,0
3,delivered,130.0,2.0,credit_card,99.0,31.0,1.0,SP,52.0,747.0,4.0,14500.0,40.0,60.0,40.0,SP,furniture_decor,7.0,0,0
5,delivered,369.54,5.0,credit_card,349.0,20.54,1.0,RJ,42.0,3902.0,7.0,500.0,22.0,6.0,16.0,MG,health_beauty,13.0,0,1
4,delivered,105.53,2.0,credit_card,78.0,27.53,1.0,RJ,49.0,612.0,1.0,2200.0,30.0,35.0,30.0,SP,furniture_decor,16.0,0,6
1,delivered,52.22,1.0,boleto,35.9,16.32,1.0,ES,60.0,644.0,1.0,300.0,16.0,16.0,16.0,SP,baby,22.0,1,1
5,delivered,35.41,1.0,credit_card,27.3,8.11,1.0,SP,58.0,719.0,2.0,350.0,16.0,2.0,11.0,SP,fashion_bags_accessories,2.0,0,1
3,delivered,50.77,2.0,credit_card,42.99,7.78,1.0,SP,45.0,589.0,4.0,200.0,16.0,7.0,11.0,SP,toys,9.0,0,1
5,delivered,145.46,1.0,boleto,129.8,15.66,1.0,MG,53.0,672.0,2.0,275.0,16.0,11.0,11.0,SP,watches_gifts,14.0,0,3
5,delivered,111.62,1.0,credit_card,99.9,11.72,1.0,SP,27.0,1553.0,1.0,1167.0,24.0,28.0,20.0,SP,pet_shop,2.0,0,1
5,delivered,262.6,9.0,credit_card,179.9,82.7,1.0,SP,59.0,940.0,4.0,11200.0,16.0,50.0,80.0,PR,toys,10.0,0,2
4,delivered,165.72,2.0,credit_card,137.7,28.02,3.0,SP,38.0,735.0,5.0,800.0,20.0,20.0,20.0,SP,bed_bath_table,1.0,0,2
3,delivered,33.88,1.0,boleto,25.0,8.88,1.0,SP,27.0,868.0,2.0,500.0,22.0,16.0,16.0,SP,housewares,12.0,0,3
5,delivered,234.22,2.0,credit_card,209.99,24.23,1.0,RJ,51.0,516.0,1.0,5200.0,37.0,20.0,34.0,SP,cool_stuff,8.0,0,0
5,delivered,244.45,8.0,credit_card,225.0,19.45,1.0,RJ,54.0,619.0,1.0,303.0,19.0,11.0,16.0,MG,watches_gifts,11.0,0,2
5,delivered,143.99,1.0,credit_card,129.0,14.99,1.0,SP,58.0,217.0,3.0,900.0,30.0,20.0,30.0,SP,home_confort,5.0,0,5
4,delivered,78.96,1.0,boleto,59.98,18.98,2.0,SP,60.0,612.0,1.0,550.0,16.0,10.0,16.0,SP,bed_bath_table,7.0,0,2
4,delivered,78.96,1.0,boleto,59.98,18.98,2.0,SP,60.0,613.0,1.0,500.0,16.0,10.0,16.0,SP,bed_bath_table,7.0,0,2
1,delivered,1727.67,10.0,credit_card,1695.0,32.67,1.0,PI,55.0,2761.0,4.0,340.0,18.0,13.0,16.0,SP,sports_leisure,40.0,1,4
4,delivered,115.5,1.0,boleto,94.0,21.5,1.0,RJ,53.0,1034.0,2.0,16550.0,22.0,65.0,40.0,SP,housewares,10.0,0,0
5,delivered,28.5,1.0,credit_card,14.4,14.1,1.0,MS,53.0,377.0,1.0,150.0,25.0,7.0,16.0,SP,electronics,10.0,0,1
5,delivered,408.37,5.0,credit_card,389.0,19.37,1.0,SC,30.0,825.0,1.0,3000.0,27.0,10.0,32.0,SC,garden_tools,5.0,0,2
4,delivered,60.31,1.0,credit_card,44.9,15.41,1.0,SP,39.0,972.0,2.0,500.0,20.0,20.0,20.0,MG,housewares,5.0,0,2
3,delivered,33.38,3.0,credit_card,18.15,15.23,1.0,MG,52.0,951.0,1.0,244.0,17.0,9.0,12.0,SP,sports_leisure,20.0,0,2
4,delivered,148.22,1.0,credit_card,120.0,28.22,1.0,PR,54.0,3152.0,3.0,2850.0,26.0,19.0,22.0,MG,auto,21.0,0,2
5,delivered,173.8,3.0,credit_card,110.99,62.81,1.0,SP,50.0,1257.0,1.0,700.0,25.0,12.0,19.0,MA,health_beauty,21.0,1,2
3,delivered,34.09,1.0,boleto,19.99,14.1,1.0,RJ,49.0,319.0,1.0,100.0,18.0,6.0,11.0,SP,telephony,20.0,1,1
5,delivered,77.68,1.0,credit_card,69.9,7.78,1.0,SP,36.0,300.0,3.0,568.0,22.0,23.0,20.0,SP,stationery,6.0,0,4
3,delivered,124.8,1.0,boleto,99.9,24.9,1.0,BA,59.0,205.0,1.0,1300.0,40.0,10.0,34.0,SP,furniture_decor,20.0,0,3
4,delivered,521.37,8.0,credit_card,499.99,21.38,1.0,GO,34.0,468.0,1.0,425.0,17.0,11.0,14.0,SP,audio,19.0,0,4
5,delivered,35.79,3.0,credit_card,20.0,15.79,1.0,SP,48.0,1639.0,1.0,100.0,20.0,20.0,20.0,RS,auto,6.0,0,3
4,delivered,66.91,2.0,credit_card,55.5,11.41,1.0,SP,56.0,940.0,2.0,1717.0,34.0,6.0,34.0,SP,health_beauty,3.0,0,0
3,delivered,88.48,6.0,credit_card,60.99,27.49,1.0,SP,53.0,522.0,1.0,350.0,19.0,12.0,13.0,MA,health_beauty,44.0,1,1
4,delivered,34.0,1.0,voucher,19.9,14.1,1.0,MG,46.0,558.0,1.0,250.0,35.0,13.0,19.0,SP,housewares,11.0,0,0
5,delivered,291.36,3.0,credit_card,240.0,51.36,2.0,SP,55.0,375.0,2.0,10050.0,37.0,61.0,26.0,MG,housewares,13.0,0,5
4,delivered,82.14,1.0,credit_card,67.9,14.24,1.0,PE,60.0,357.0,4.0,300.0,16.0,6.0,11.0,PB,telephony,4.0,0,0
5,delivered,173.86,8.0,credit_card,158.0,15.86,1.0,SP,59.0,1403.0,2.0,500.0,16.0,11.0,12.0,PR,watches_gifts,5.0,0,3
5,delivered,53.47,1.0,debit_card,38.9,14.57,1.0,SP,39.0,1310.0,1.0,425.0,16.0,18.0,18.0,PR,pet_shop,4.0,0,0
5,delivered,816.17,4.0,credit_card,798.0,18.17,1.0,SP,56.0,1115.0,2.0,1185.0,30.0,10.0,21.0,SP,pet_shop,9.0,0,4
5,delivered,59.8,1.0,boleto,39.0,20.8,1.0,PE,53.0,321.0,2.0,200.0,25.0,5.0,15.0,MG,consoles_games,10.0,0,3
5,delivered,188.99,5.0,credit_card,168.9,20.09,1.0,PE,59.0,602.0,2.0,225.0,16.0,14.0,14.0,SP,watches_gifts,10.0,0,6
5,delivered,281.71,10.0,credit_card,271.0,10.71,1.0,SP,46.0,647.0,2.0,532.0,21.0,12.0,17.0,SP,perfumery,9.0,0,6
5,delivered,71.02,1.0,credit_card,59.99,11.03,1.0,SP,59.0,956.0,1.0,50.0,16.0,16.0,17.0,SP,auto,10.0,0,5
4,delivered,115.44,2.0,credit_card,99.99,15.45,1.0,RS,51.0,866.0,5.0,600.0,31.0,15.0,23.0,SC,sports_leisure,14.0,0,6
5,delivered,58.3,1.0,boleto,43.2,15.1,1.0,RJ,54.0,814.0,1.0,185.0,18.0,12.0,18.0,SP,sports_leisure,9.0,0,0
5,delivered,54.1,1.0,credit_card,39.0,15.1,1.0,MS,32.0,455.0,3.0,550.0,25.0,15.0,15.0,SP,housewares,7.0,0,0
5,delivered,96.02,1.0,credit_card,75.0,21.02,1.0,RS,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,SP,furniture_decor,10.0,0,6
1,delivered,129.2,8.0,credit_card,96.0,33.2,2.0,RJ,56.0,657.0,2.0,4200.0,31.0,31.0,31.0,SP,kitchen_dining_laundry_garden_furniture,5.0,0,1
5,delivered,147.81,1.5,credit_card,125.0,22.81,1.0,RJ,54.0,850.0,1.0,125.0,16.0,12.0,12.0,PR,cool_stuff,20.0,0,0
5,delivered,71.15,1.0,boleto,55.0,16.15,1.0,RS,53.0,1017.0,5.0,500.0,16.0,6.0,11.0,SP,telephony,13.0,0,1
1,delivered,69.81,4.0,credit_card,53.99,15.82,1.0,MT,44.0,334.0,1.0,200.0,16.0,16.0,13.0,SP,perfumery,9.0,0,1
3,delivered,109.35,2.0,credit_card,99.9,9.45,1.0,SP,35.0,342.0,3.0,750.0,22.0,7.0,22.0,SP,home_appliances,5.0,0,2
3,delivered,28.42,2.0,credit_card,13.9,14.52,1.0,PR,40.0,116.0,1.0,250.0,40.0,4.0,30.0,SP,bed_bath_table,9.0,0,5
5,delivered,74.28,1.0,boleto,62.34,11.94,1.0,SP,16.0,449.0,1.0,407.0,20.0,17.0,18.0,SP,sports_leisure,7.0,0,2
4,delivered,197.31,1.0,credit_card,159.5,37.81,1.0,PE,53.0,270.0,1.0,6250.0,55.0,35.0,30.0,SP,auto,15.0,0,0
4,delivered,160.0,2.0,credit_card,139.0,21.0,1.0,BA,43.0,532.0,1.0,1450.0,16.0,40.0,16.0,SP,drinks,7.0,0,1
5,delivered,72.79,3.0,credit_card,45.9,26.89,1.0,RS,45.0,232.0,1.0,550.0,45.0,10.0,32.0,MG,luggage_accessories,21.0,0,4
5,delivered,95.76,1.0,boleto,79.99,15.77,1.0,MG,42.0,790.0,2.0,1000.0,30.0,15.0,30.0,SP,garden_tools,11.0,0,6
4,delivered,419.03,2.0,credit_card,390.0,29.03,1.0,GO,59.0,1459.0,9.0,2100.0,36.0,9.0,14.0,SP,sports_leisure,8.0,0,2
5,delivered,136.74,3.0,credit_card,107.8,28.94,2.0,SP,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,SP,garden_tools,11.0,0,2
5,delivered,133.48,4.0,credit_card,117.9,15.58,1.0,SP,29.0,178.0,1.0,400.0,19.0,13.0,19.0,RJ,perfumery,8.0,0,3
5,delivered,107.9,1.0,boleto,84.99,22.91,1.0,MA,49.0,1495.0,3.0,600.0,33.0,19.0,13.0,SP,health_beauty,12.0,0,2
5,delivered,164.55,3.0,credit_card,152.0,12.55,1.0,SP,60.0,2894.0,1.0,200.0,17.0,11.0,15.0,SP,health_beauty,5.0,0,6
4,delivered,31.28,3.0,credit_card,13.65,17.63,1.0,PA,41.0,383.0,1.0,150.0,25.0,7.0,16.0,SP,electronics,25.0,0,4
5,delivered,65.13,6.0,credit_card,49.9,15.23,1.0,SP,32.0,670.0,1.0,750.0,58.0,8.0,25.0,PR,toys,5.0,0,4
1,delivered,89.03,2.0,credit_card,70.0,19.03,1.0,BA,44.0,2413.0,1.0,300.0,16.0,19.0,15.0,DF,cool_stuff,7.0,0,0
3,delivered,167.42,2.0,credit_card,139.9,27.52,1.0,CE,60.0,1493.0,2.0,1050.0,80.0,8.0,15.0,SP,sports_leisure,19.0,0,3
5,delivered,686.0,1.0,credit_card,636.0,50.0,1.0,MG,47.0,1319.0,2.0,638.0,26.0,13.0,22.0,SP,health_beauty,10.0,0,1
5,delivered,221.79,3.0,credit_card,199.9,21.89,1.0,RS,46.0,1271.0,5.0,2350.0,62.0,10.0,22.0,SP,sports_leisure,24.0,0,2
5,delivered,323.96,5.0,credit_card,299.0,24.96,1.0,MS,60.0,2059.0,4.0,3050.0,69.0,11.0,11.0,PR,furniture_decor,19.0,0,4
5,delivered,221.38,2.0,credit_card,199.9,21.48,1.0,RJ,58.0,144.0,3.0,3300.0,34.0,10.0,41.0,SP,bed_bath_table,22.0,0,2
1,delivered,560.77,10.0,credit_card,460.8,99.97,2.0,RS,57.0,707.0,1.0,7700.0,45.0,40.0,45.0,SP,furniture_decor,7.0,0,3
1,delivered,560.77,10.0,credit_card,460.8,99.97,2.0,RS,53.0,626.0,1.0,8500.0,35.0,45.0,45.0,SP,furniture_decor,7.0,0,3
5,delivered,80.98,1.0,credit_card,69.0,11.98,1.0,MG,58.0,465.0,4.0,250.0,16.0,2.0,11.0,SP,watches_gifts,8.0,0,1
5,delivered,73.38,5.0,credit_card,47.8,25.58,2.0,SP,56.0,814.0,2.0,200.0,16.0,10.0,16.0,SP,sports_leisure,3.0,0,6
5,delivered,43.75,1.0,debit_card,20.9,22.85,1.0,RN,60.0,624.0,3.0,250.0,17.0,7.0,13.0,SP,garden_tools,15.0,0,1
3,delivered,117.53,1.0,credit_card,99.99,17.54,1.0,RS,54.0,1012.0,1.0,1200.0,42.0,25.0,15.0,SP,cool_stuff,10.0,0,4
5,delivered,194.3,1.0,credit_card,175.5,18.8,1.0,RJ,60.0,274.0,1.0,867.0,34.0,15.0,15.0,PR,computers_accessories,15.0,0,1
5,delivered,46.75,1.0,credit_card,34.9,11.85,1.0,SP,31.0,290.0,1.0,250.0,28.0,6.0,31.0,SP,furniture_decor,4.0,0,6
5,delivered,806.69,1.0,boleto,765.0,41.69,1.0,SP,46.0,2145.0,8.0,18000.0,50.0,20.0,20.0,SP,auto,3.0,0,0
4,delivered,111.84,1.0,credit_card,89.5,22.34,1.0,MG,56.0,859.0,1.0,353.0,23.0,15.0,16.0,PR,sports_leisure,12.0,0,6
4,delivered,42.92,2.0,credit_card,25.0,17.92,1.0,BA,45.0,111.0,3.0,550.0,50.0,10.0,25.0,SP,toys,15.0,0,6
5,delivered,31.17,1.0,credit_card,22.9,8.27,1.0,SP,50.0,365.0,3.0,300.0,24.0,12.0,12.0,SP,pet_shop,6.0,0,2
4,delivered,61.04,4.0,credit_card,40.19,20.85,2.0,SP,54.0,890.0,1.0,1300.0,16.0,18.0,11.0,SP,housewares,10.0,0,4
4,delivered,61.04,4.0,credit_card,40.19,20.85,2.0,SP,59.0,887.0,1.0,5500.0,32.0,32.0,32.0,SP,housewares,10.0,0,4
5,delivered,110.28,1.0,credit_card,41.98,68.3,2.0,AL,55.0,880.0,3.0,50.0,18.0,6.0,11.0,SP,telephony,18.0,0,4
5,delivered,110.28,1.0,credit_card,41.98,68.3,2.0,AL,54.0,599.0,1.0,150.0,19.0,4.0,11.0,SP,telephony,18.0,0,4
5,delivered,91.79,1.0,credit_card,79.9,11.89,1.0,SP,48.0,1232.0,1.0,1700.0,65.0,6.0,50.0,SP,art,9.0,0,0
5,delivered,119.16,2.0,credit_card,79.98,39.18,2.0,ES,36.0,425.0,2.0,1200.0,32.0,6.0,28.0,MG,furniture_decor,16.0,0,1
5,delivered,111.82,3.0,credit_card,98.79,13.03,1.0,SP,12.0,676.0,2.0,496.0,36.0,13.0,35.0,SP,computers_accessories,11.0,0,6
3,delivered,275.69,7.0,credit_card,259.0,16.69,1.0,RJ,46.0,501.0,4.0,363.0,18.0,13.0,13.0,SP,watches_gifts,7.0,0,0
5,delivered,133.8,1.0,boleto,117.87,15.93,1.0,SP,43.0,878.0,1.0,300.0,16.0,14.0,11.0,RJ,watches_gifts,15.0,0,1
5,delivered,38.11,1.0,boleto,22.0,16.11,1.0,RS,47.0,288.0,1.0,1000.0,36.0,13.0,20.0,SC,computers_accessories,17.0,0,0
4,delivered,223.93,3.0,credit_card,169.99,53.94,1.0,RJ,40.0,1187.0,1.0,12275.0,40.0,54.0,38.0,SP,office_furniture,20.0,0,5
5,delivered,83.65,3.0,credit_card,69.0,14.65,1.0,RJ,34.0,1462.0,1.0,700.0,20.0,20.0,20.0,SP,perfumery,8.0,0,1
3,delivered,217.49,4.0,credit_card,198.0,19.49,1.0,PR,56.0,728.0,6.0,250.0,35.0,6.0,12.0,SP,housewares,9.0,0,1
3,delivered,51.79,2.0,credit_card,39.0,12.79,1.0,SP,57.0,83.0,2.0,600.0,20.0,30.0,20.0,SP,stationery,5.0,0,1
5,delivered,361.5,1.0,boleto,343.4,18.1,1.0,MG,50.0,361.0,1.0,483.0,24.0,17.0,23.0,PR,consoles_games,11.0,0,3
5,delivered,122.92,1.0,credit_card,99.9,23.02,1.0,RJ,54.0,816.0,4.0,3950.0,20.0,10.0,20.0,SP,computers_accessories,6.0,0,3
5,delivered,73.39,5.0,credit_card,66.0,7.39,1.0,SP,55.0,679.0,2.0,250.0,16.0,6.0,11.0,SP,stationery,11.0,1,6
5,delivered,91.89,1.0,credit_card,79.0,12.89,1.0,SP,45.0,401.0,5.0,1300.0,32.0,16.0,22.0,SP,air_conditioning,7.0,0,2
4,delivered,25.77,1.0,boleto,17.99,7.78,1.0,SP,55.0,563.0,1.0,300.0,35.0,10.0,25.0,SP,furniture_decor,2.0,0,1
2,delivered,176.23,1.0,debit_card,159.9,16.33,1.0,SP,60.0,1212.0,4.0,1400.0,28.0,13.0,21.0,SC,baby,18.0,0,3
5,delivered,117.31,5.0,credit_card,99.9,17.41,1.0,SP,57.0,794.0,3.0,30000.0,79.0,2.0,63.0,SP,pet_shop,11.0,0,4
3,delivered,319.44,3.0,credit_card,292.9,26.54,1.0,CE,31.0,355.0,1.0,448.0,22.0,17.0,17.0,RJ,perfumery,34.0,0,3
3,delivered,121.33,1.0,credit_card,107.0,14.33,1.0,SP,42.0,226.0,2.0,550.0,17.0,18.0,17.0,SP,consoles_games,4.0,0,0
5,delivered,158.27,1.0,boleto,119.0,39.27,1.0,AC,60.0,361.0,4.0,2900.0,67.0,3.0,31.0,SP,garden_tools,9.0,0,0
5,delivered,57.69,5.0,credit_card,44.9,12.79,1.0,SP,59.0,81.0,1.0,400.0,20.0,2.0,15.0,SP,bed_bath_table,6.0,0,1
4,delivered,312.28,3.0,credit_card,295.9,16.38,1.0,SP,33.0,587.0,2.0,1550.0,20.0,10.0,20.0,SP,sports_leisure,7.0,0,4
4,delivered,193.84,4.0,credit_card,149.0,44.84,1.0,SP,53.0,597.0,1.0,6550.0,30.0,30.0,30.0,SC,bed_bath_table,5.0,0,3
4,delivered,203.71,1.0,credit_card,195.0,8.71,1.0,SP,60.0,2826.0,4.0,320.0,21.0,7.0,14.0,SP,auto,7.0,0,4
5,delivered,218.67,1.0,credit_card,199.0,19.67,1.0,SP,58.0,896.0,3.0,1900.0,33.0,17.0,13.0,MG,health_beauty,12.0,0,4
5,delivered,100.62,10.0,credit_card,86.99,13.63,1.0,SP,55.0,889.0,3.0,2800.0,48.0,27.0,18.0,SP,toys,24.0,1,4
5,delivered,61.93,4.0,credit_card,40.5,21.43,1.0,RJ,50.0,246.0,3.0,1950.0,16.0,105.0,14.0,SP,housewares,17.0,0,1
5,delivered,204.16,1.0,boleto,150.0,54.16,2.0,PB,47.0,610.0,1.0,2550.0,30.0,35.0,30.0,SP,furniture_decor,15.0,0,0
5,delivered,606.68,10.0,credit_card,498.0,108.68,2.0,MG,45.0,125.0,2.0,11700.0,23.0,21.0,18.0,SP,electronics,8.0,0,2
5,delivered,99.31,2.0,credit_card,91.8,7.51,1.0,SP,27.0,332.0,1.0,1750.0,23.0,23.0,16.0,SP,furniture_decor,6.0,0,2
5,delivered,561.78,8.0,credit_card,539.9,21.88,1.0,RJ,51.0,802.0,1.0,350.0,21.0,14.0,14.0,SP,watches_gifts,9.0,0,4
5,delivered,79.61,2.0,credit_card,64.99,14.62,1.0,SC,59.0,492.0,2.0,200.0,22.0,10.0,18.0,SP,health_beauty,9.0,0,1
5,delivered,46.19,1.0,boleto,33.4,12.79,1.0,SP,35.0,964.0,1.0,253.0,16.0,11.0,13.0,SP,sports_leisure,14.0,0,3
5,delivered,380.85,5.0,credit_card,364.0,16.85,1.0,PR,51.0,625.0,1.0,900.0,25.0,12.0,38.0,PR,health_beauty,5.0,0,3
4,delivered,220.2,3.0,credit_card,194.0,26.2,1.0,SC,48.0,554.0,4.0,6600.0,35.0,38.0,35.0,SP,furniture_decor,29.0,1,0
3,delivered,47.92,1.0,voucher,29.99,17.93,1.0,RJ,32.0,655.0,2.0,300.0,23.0,14.0,28.0,SP,cool_stuff,27.0,0,2
1,delivered,188.73,8.0,credit_card,171.9,16.83,1.0,SP,48.0,1360.0,1.0,3500.0,25.0,8.0,25.0,SP,sports_leisure,21.0,1,1
2,delivered,295.4,4.0,credit_card,249.8,45.6,2.0,MG,58.0,420.0,1.0,200.0,21.0,14.0,15.0,PR,computers_accessories,7.0,0,0
5,delivered,85.08,1.0,boleto,64.9,20.18,1.0,SP,60.0,171.0,2.0,1100.0,45.0,10.0,15.0,DF,bed_bath_table,20.0,1,4
3,delivered,38.72,1.0,credit_card,30.0,8.72,1.0,SP,54.0,454.0,3.0,75.0,17.0,6.0,58.0,SP,computers_accessories,6.0,0,3
5,delivered,58.16,1.0,credit_card,48.9,9.26,1.0,SP,55.0,1631.0,1.0,600.0,20.0,13.0,20.0,SP,baby,5.0,0,3
3,delivered,79.01,3.0,credit_card,59.9,19.11,1.0,BA,58.0,216.0,1.0,100.0,16.0,8.0,11.0,DF,computers_accessories,14.0,0,5
5,delivered,155.77,10.0,credit_card,119.0,36.77,1.0,SP,50.0,544.0,4.0,18150.0,50.0,50.0,41.0,SP,housewares,3.0,0,1
5,delivered,127.97,2.0,credit_card,118.8,9.17,1.0,RJ,29.0,178.0,1.0,400.0,19.0,13.0,19.0,RJ,perfumery,9.0,0,1
5,delivered,205.87,10.0,credit_card,179.0,26.87,1.0,MG,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0,MG,garden_tools,11.0,0,5
1,delivered,89.02,3.0,credit_card,69.99,19.03,1.0,CE,57.0,511.0,1.0,710.0,21.0,15.0,11.0,SP,health_beauty,44.0,1,1
4,delivered,74.27,3.0,credit_card,65.0,9.27,1.0,SP,47.0,893.0,3.0,550.0,20.0,10.0,14.0,SP,electronics,6.0,0,2
1,delivered,356.12,10.0,credit_card,339.0,17.12,1.0,SP,48.0,664.0,6.0,14300.0,38.0,34.0,34.0,SC,housewares,33.0,1,4
5,delivered,292.11,1.0,debit_card,278.77,13.34,1.0,SP,49.0,1051.0,1.0,594.0,20.0,15.0,16.0,SP,musical_instruments,12.0,0,4
5,delivered,47.53,1.0,credit_card,21.9,25.63,1.0,PE,43.0,391.0,1.0,150.0,25.0,7.0,16.0,SP,electronics,26.0,0,4
5,delivered,137.6,1.0,credit_card,122.99,14.61,1.0,DF,51.0,589.0,1.0,400.0,20.0,12.0,15.0,SP,unknown,13.0,0,5
4,delivered,57.83,1.0,credit_card,39.9,17.93,1.0,RJ,50.0,196.0,3.0,700.0,37.0,23.0,35.0,SP,bed_bath_table,21.0,0,1
4,delivered,116.36,1.0,boleto,99.9,16.46,1.0,SP,43.0,743.0,5.0,500.0,18.0,12.0,15.0,MG,cool_stuff,4.0,0,0
5,delivered,220.04,10.0,credit_card,205.0,15.04,1.0,SP,56.0,162.0,5.0,9750.0,35.0,12.0,30.0,SP,bed_bath_table,5.0,0,3
1,delivered,429.27,1.0,voucher,389.0,40.27,1.0,PA,27.0,542.0,2.0,1000.0,20.0,20.0,20.0,MG,fashion_bags_accessories,25.0,0,2
5,delivered,273.9,1.0,boleto,223.9,50.0,1.0,MG,52.0,1236.0,1.0,340.0,17.0,7.0,16.0,PR,consoles_games,16.0,0,4
5,delivered,162.96,1.0,credit_card,139.0,23.96,1.0,RJ,53.0,597.0,1.0,5417.0,47.0,44.0,44.0,SP,auto,11.0,0,2
3,delivered,350.34,1.0,boleto,293.96999999999997,56.37,3.0,SP,58.0,753.0,1.0,300.0,20.0,10.0,15.0,MG,health_beauty,7.0,0,3
5,delivered,26.79,1.0,credit_card,18.5,8.29,1.0,SP,43.0,341.0,1.0,350.0,18.0,14.0,15.0,SP,health_beauty,2.0,0,1
4,delivered,68.84,1.0,boleto,45.99,22.85,1.0,PI,54.0,1529.0,2.0,250.0,16.0,10.0,11.0,SP,telephony,13.0,0,4
2,delivered,133.05,1.0,credit_card,109.99,23.06,1.0,RS,52.0,111.0,1.0,2100.0,15.0,18.0,25.0,SP,bed_bath_table,7.0,0,2
5,delivered,200.45,1.0,boleto,185.81,14.64,1.0,MG,58.0,2455.0,2.0,350.0,28.0,6.0,20.0,MG,computers_accessories,2.0,0,0
5,delivered,104.79,3.0,credit_card,89.99,14.8,1.0,RJ,59.0,492.0,3.0,250.0,22.0,10.0,18.0,SP,health_beauty,5.0,0,1
5,delivered,63.55,2.0,credit_card,44.92,18.63,1.0,SP,58.0,873.0,1.0,1100.0,27.0,28.0,21.0,MG,housewares,9.0,0,2
5,delivered,37.96,1.0,credit_card,29.59,8.37,1.0,SP,51.0,273.0,1.0,350.0,19.0,13.0,16.0,SP,perfumery,7.0,0,1
5,delivered,55.73,5.0,credit_card,43.99,11.74,1.0,PR,50.0,156.0,3.0,450.0,21.0,25.0,21.0,PR,sports_leisure,15.0,0,6
5,delivered,100.76,1.0,credit_card,85.99,14.77,1.0,RJ,46.0,379.0,2.0,440.0,16.0,35.0,12.0,SP,pet_shop,7.0,0,3
5,delivered,86.15,2.5,credit_card,69.9,16.25,1.0,SP,18.0,1383.0,4.0,600.0,20.0,8.0,14.0,SC,baby,15.0,0,1
4,delivered,168.8,3.0,credit_card,149.65,19.15,1.0,MG,52.0,173.0,2.0,100.0,20.0,15.0,15.0,RJ,health_beauty,7.0,0,2
4,delivered,59.68,5.0,credit_card,35.98,23.7,2.0,SP,41.0,424.0,2.0,200.0,18.0,3.0,12.0,SP,telephony,9.0,0,5
5,delivered,247.83,8.0,credit_card,238.9,8.93,1.0,SP,47.0,760.0,2.0,300.0,16.0,13.0,13.0,SP,watches_gifts,8.0,0,2
5,delivered,126.92,5.0,credit_card,109.9,17.02,1.0,RS,32.0,1531.0,1.0,700.0,30.0,40.0,50.0,SP,baby,14.0,0,0
1,delivered,627.06,8.0,credit_card,584.0,43.06,2.0,RJ,59.0,495.0,1.0,2886.0,45.0,17.0,56.0,SP,sports_leisure,7.0,0,4
5,delivered,228.03,1.0,boleto,209.99,18.04,1.0,BA,60.0,1628.0,1.0,1250.0,19.0,17.0,17.0,SP,health_beauty,13.0,0,3
3,delivered,485.94,1.0,boleto,389.87,96.07,13.0,SP,56.0,56.0,1.0,325.0,20.0,15.0,14.0,SP,telephony,11.0,0,3
5,delivered,156.3,1.0,boleto,148.0,8.3,1.0,SP,17.0,1196.0,1.0,165.0,16.0,11.0,12.0,SP,pet_shop,4.0,0,5
