order_id,payment_sequential,payment_installments,payment_value,payment_type_boleto,payment_type_credit_card,payment_type_debit_card,payment_type_not_defined,payment_type_voucher
ORD_30383,1,1,29.27,False,True,False,False,False
ORD_86506,1,10,206.04,False,True,False,False,False
ORD_15738,1,3,46.01,False,True,False,False,False
ORD_83773,1,4,120.65,False,True,False,False,False
ORD_77051,2,1,15.08,False,False,False,False,True
ORD_95993,1,2,152.61,False,True,False,False,False
ORD_75674,3,1,3.98,False,False,False,False,True
ORD_35942,1,1,712.89,False,True,False,False,False
ORD_1568,1,4,504.35,False,True,False,False,False
ORD_5413,1,4,222.1,False,True,False,False,False
ORD_81860,1,6,235.41,False,True,False,False,False
ORD_52769,4,1,13.41,False,False,False,False,True
ORD_81912,1,5,229.28,False,True,False,False,False
ORD_67424,1,1,205.87,False,True,False,False,False
ORD_68845,1,1,91.89,False,True,False,False,False
ORD_47863,1,1,42.58,True,False,False,False,False
ORD_28906,1,1,113.15,False,True,False,False,False
ORD_83427,1,10,194.31,False,True,False,False,False
ORD_96320,1,1,164.63,False,True,False,False,False
ORD_71364,1,3,112.72,False,True,False,False,False
ORD_43402,1,1,204.81,False,True,False,False,False
ORD_80983,1,1,103.65,True,False,False,False,False
ORD_76240,1,2,394.64,False,True,False,False,False
ORD_55754,1,5,120.49,False,True,False,False,False
ORD_62151,1,1,40.09,False,True,False,False,False
ORD_72444,1,1,45.0,False,True,False,False,False
ORD_6298,1,2,54.04,False,True,False,False,False
ORD_9376,1,1,80.11,False,True,False,False,False
ORD_25641,1,1,40.22,True,False,False,False,False
ORD_53723,1,1,117.94,False,True,False,False,False
ORD_52066,1,5,59.22,False,True,False,False,False
ORD_31821,1,2,63.1,False,True,False,False,False
ORD_81743,1,8,161.34,False,True,False,False,False
ORD_40934,1,1,69.85,False,False,True,False,False
ORD_46926,1,4,213.46,False,True,False,False,False
ORD_22488,1,1,96.0,False,True,False,False,False
ORD_44151,1,3,73.34,False,True,False,False,False
ORD_82110,1,1,46.13,False,True,False,False,False
ORD_44840,1,1,189.58,False,True,False,False,False
ORD_32532,1,1,54.11,False,True,False,False,False
ORD_87953,1,1,149.59,False,True,False,False,False
ORD_10161,1,1,54.0,False,True,False,False,False
ORD_42902,1,6,383.74,False,True,False,False,False
ORD_74380,1,3,329.98,False,True,False,False,False
ORD_85499,1,4,54.0,False,True,False,False,False
ORD_85318,1,1,45.13,False,True,False,False,False
ORD_90785,1,4,45.11,False,True,False,False,False
ORD_71409,1,2,116.36,False,True,False,False,False
ORD_70414,1,1,114.42,False,True,False,False,False
ORD_36753,1,3,404.6,False,True,False,False,False
ORD_66632,1,1,113.15,False,True,False,False,False
ORD_72222,1,2,224.1,False,True,False,False,False
ORD_36360,1,1,96.03,True,False,False,False,False
ORD_11880,1,1,134.48,False,True,False,False,False
ORD_16668,1,1,26.35,False,True,False,False,False
ORD_51217,1,10,1008.95,False,True,False,False,False
ORD_76038,1,3,389.84,False,True,False,False,False
ORD_61501,1,1,26.72,False,True,False,False,False
ORD_54052,1,4,81.89,False,True,False,False,False
ORD_26898,1,4,46.22,False,True,False,False,False
ORD_63168,1,5,58.92,False,True,False,False,False
ORD_9119,5,1,12.69,False,False,False,False,True
ORD_7734,1,1,39.62,False,True,False,False,False
ORD_21820,1,1,118.62,True,False,False,False,False
ORD_89471,1,1,118.71,False,True,False,False,False
ORD_81673,1,1,58.62,True,False,False,False,False
ORD_92983,1,1,100.62,False,True,False,False,False
ORD_89912,1,1,57.48,False,True,False,False,False
ORD_91968,1,2,47.79,False,True,False,False,False
ORD_90588,1,2,251.04,False,True,False,False,False
ORD_67987,1,1,45.09,False,True,False,False,False
ORD_41939,1,5,113.63,False,True,False,False,False
ORD_52995,1,2,29.0,False,True,False,False,False
ORD_26388,1,1,66.67,False,True,False,False,False
ORD_11867,1,1,69.03,True,False,False,False,False
ORD_51393,1,2,118.72,False,True,False,False,False
ORD_60099,1,4,95.56,False,True,False,False,False
ORD_68262,1,1,73.43,False,True,False,False,False
ORD_78820,1,15,290.86,False,True,False,False,False
ORD_65500,1,2,54.42,False,True,False,False,False
ORD_7322,1,1,128.26,False,True,False,False,False
ORD_55635,1,2,25.22,False,True,False,False,False
ORD_59166,1,2,106.87,False,True,False,False,False
ORD_26790,1,3,114.32,False,True,False,False,False
ORD_80074,1,3,39.34,False,True,False,False,False
ORD_73075,1,4,254.8,False,True,False,False,False
ORD_50616,1,3,105.37,False,True,False,False,False
ORD_96150,1,1,34.28,False,True,False,False,False
ORD_43839,1,1,422.48,False,False,True,False,False
ORD_29565,1,6,117.04,False,True,False,False,False
ORD_67948,1,8,82.47,False,True,False,False,False
ORD_8425,1,1,54.74,True,False,False,False,False
ORD_80689,1,1,68.32,False,True,False,False,False
ORD_69173,1,5,251.59,False,True,False,False,False
ORD_20755,1,1,95.3,False,True,False,False,False
ORD_91629,1,1,3.04,False,True,False,False,False
ORD_41215,1,1,159.68,False,False,False,False,True
ORD_17663,1,1,35.13,False,True,False,False,False
ORD_94942,1,4,134.21,False,True,False,False,False
ORD_941,1,4,81.61,False,True,False,False,False
ORD_24012,1,1,96.02,True,False,False,False,False
ORD_36602,1,1,48.3,False,True,False,False,False
ORD_40737,1,2,68.13,False,True,False,False,False
ORD_67187,1,1,165.8,True,False,False,False,False
ORD_34435,1,2,235.28,False,True,False,False,False
ORD_33850,1,4,82.33,False,True,False,False,False
ORD_42009,1,3,38.47,False,True,False,False,False
ORD_54913,5,1,18.19,False,False,False,False,True
ORD_70936,1,1,69.61,False,True,False,False,False
ORD_18794,1,10,132.06,False,True,False,False,False
ORD_56069,1,1,113.05,False,True,False,False,False
ORD_37046,1,1,65.53,True,False,False,False,False
ORD_79123,1,1,142.54,False,False,True,False,False
ORD_23260,1,1,68.12,False,True,False,False,False
ORD_26274,1,2,59.26,False,True,False,False,False
ORD_78123,2,1,47.01,False,False,False,False,True
ORD_52115,1,5,50.0,False,True,False,False,False
ORD_73518,1,2,136.46,False,True,False,False,False
ORD_64243,1,10,923.45,False,True,False,False,False
ORD_10590,1,1,77.98,False,True,False,False,False
ORD_57710,1,1,137.35,False,True,False,False,False
ORD_33491,1,2,75.5,False,True,False,False,False
ORD_26643,1,8,255.25,False,True,False,False,False
ORD_90475,1,3,173.0,False,True,False,False,False
ORD_72390,2,1,25.0,False,False,False,False,True
ORD_2239,1,1,27.77,False,True,False,False,False
ORD_16181,1,1,83.76,False,True,False,False,False
ORD_7632,6,1,79.09,False,False,False,False,True
ORD_78860,1,5,186.15,False,True,False,False,False
ORD_30996,1,1,39.77,True,False,False,False,False
ORD_82630,1,1,34.09,True,False,False,False,False
ORD_49544,1,4,87.36,False,True,False,False,False
ORD_27063,7,1,11.78,False,False,False,False,True
ORD_8366,3,1,21.71,False,False,False,False,True
ORD_46813,1,3,151.32,False,True,False,False,False
ORD_30280,1,1,170.12,True,False,False,False,False
ORD_50123,1,1,77.57,True,False,False,False,False
ORD_41825,1,8,165.48,False,True,False,False,False
ORD_25452,1,1,71.56,True,False,False,False,False
ORD_91668,1,1,138.6,False,True,False,False,False
ORD_81259,1,1,388.82,False,True,False,False,False
ORD_62089,1,10,1023.37,False,True,False,False,False
ORD_84779,1,3,820.25,False,True,False,False,False
ORD_24362,1,3,190.48,False,True,False,False,False
ORD_74570,1,4,83.95,False,True,False,False,False
ORD_32474,1,1,39.73,False,True,False,False,False
ORD_3918,1,1,265.99,False,False,False,False,True
ORD_25849,1,10,608.49,False,True,False,False,False
ORD_868,1,2,257.34,False,True,False,False,False
ORD_19694,1,10,157.72,False,True,False,False,False
ORD_56661,1,1,33.08,False,True,False,False,False
ORD_44203,1,1,117.38,True,False,False,False,False
ORD_44879,1,1,53.35,False,True,False,False,False
ORD_12632,1,1,49.53,True,False,False,False,False
ORD_95174,1,1,46.11,True,False,False,False,False
ORD_33288,1,1,53.37,False,True,False,False,False
ORD_61885,1,2,229.18,False,True,False,False,False
ORD_22144,1,5,96.71,False,True,False,False,False
ORD_55814,1,1,53.43,False,True,False,False,False
ORD_79430,1,1,198.66,True,False,False,False,False
ORD_364,1,1,33.77,True,False,False,False,False
ORD_48471,1,1,96.56,False,True,False,False,False
ORD_11333,1,1,47.38,True,False,False,False,False
ORD_26471,1,5,54.0,False,True,False,False,False
ORD_6322,1,1,57.19,False,True,False,False,False
ORD_39747,1,1,19.64,False,True,False,False,False
ORD_40763,1,1,42.22,False,True,False,False,False
ORD_80626,1,3,180.91,False,True,False,False,False
ORD_18470,5,1,100.0,False,False,False,False,True
ORD_61472,1,10,133.62,False,True,False,False,False
ORD_82942,1,1,63.1,False,True,False,False,False
ORD_40831,1,4,72.85,False,True,False,False,False
ORD_39373,1,3,141.5,False,True,False,False,False
ORD_80744,1,10,355.78,False,True,False,False,False
ORD_51953,1,2,148.03,False,True,False,False,False
ORD_57867,1,1,55.1,False,True,False,False,False
ORD_40738,1,1,46.2,True,False,False,False,False
ORD_21819,1,1,88.68,False,True,False,False,False
ORD_97783,1,1,173.6,False,False,True,False,False
ORD_35185,1,1,301.67,True,False,False,False,False
ORD_25718,1,2,133.34,False,True,False,False,False
ORD_60629,2,1,60.0,False,False,False,False,True
ORD_1550,1,1,226.12,True,False,False,False,False
ORD_38333,1,1,48.63,False,True,False,False,False
ORD_98205,1,1,103.53,True,False,False,False,False
ORD_71918,1,3,144.65,False,True,False,False,False
ORD_33167,1,1,204.72,True,False,False,False,False
ORD_772,1,5,225.42,False,True,False,False,False
ORD_26374,1,1,264.2,True,False,False,False,False
ORD_37475,1,1,127.02,False,True,False,False,False
ORD_11842,2,1,100.0,False,False,False,False,True
ORD_63954,1,10,397.3,False,True,False,False,False
ORD_74912,1,1,44.56,False,True,False,False,False
ORD_52486,1,1,79.29,True,False,False,False,False
ORD_24427,1,3,198.43,False,True,False,False,False
ORD_44543,1,3,148.66,False,True,False,False,False
ORD_19310,1,3,77.29,False,True,False,False,False
ORD_93573,1,1,144.96,False,True,False,False,False
ORD_3156,1,1,78.51,False,True,False,False,False
ORD_82996,1,1,100.95,True,False,False,False,False
ORD_23623,1,3,70.58,False,True,False,False,False
ORD_32008,1,3,33.45,False,True,False,False,False
ORD_6763,1,1,64.63,True,False,False,False,False
ORD_10675,1,10,511.21,False,True,False,False,False
ORD_41549,1,4,187.65,False,True,False,False,False
ORD_51192,1,1,79.33,True,False,False,False,False
ORD_96285,1,1,284.52,False,True,False,False,False
ORD_90625,1,1,42.39,False,True,False,False,False
ORD_71839,1,5,57.8,False,True,False,False,False
ORD_69752,1,2,245.27,False,True,False,False,False
ORD_35411,1,1,121.0,False,True,False,False,False
ORD_96025,1,1,114.37,True,False,False,False,False
ORD_68644,1,15,892.44,False,True,False,False,False
ORD_4243,1,1,41.75,False,True,False,False,False
ORD_28340,1,1,31.75,True,False,False,False,False
ORD_12236,1,15,252.35,False,True,False,False,False
ORD_22054,1,2,173.59,False,True,False,False,False
ORD_89608,1,1,133.58,False,True,False,False,False
ORD_64514,1,5,408.76,False,True,False,False,False
ORD_86691,1,2,44.24,False,True,False,False,False
ORD_43434,2,1,85.48,False,False,False,False,True
ORD_24172,1,1,125.79,False,True,False,False,False
ORD_79489,1,1,151.74,True,False,False,False,False
ORD_59354,1,2,116.17,False,True,False,False,False
ORD_19180,4,1,25.83,False,False,False,False,True
ORD_58124,1,2,31.0,False,True,False,False,False
ORD_39330,1,1,175.94,True,False,False,False,False
ORD_37487,1,1,83.79,False,False,True,False,False
ORD_12829,1,1,65.0,True,False,False,False,False
ORD_86422,1,1,46.0,False,False,False,False,True
ORD_18270,1,1,171.09,True,False,False,False,False
ORD_75938,1,1,393.15,True,False,False,False,False
ORD_63340,1,3,92.57,False,True,False,False,False
ORD_83596,1,2,109.99,False,True,False,False,False
ORD_91026,1,10,375.37,False,True,False,False,False
ORD_74628,1,2,48.71,False,True,False,False,False
ORD_44019,2,1,250.0,False,False,False,False,True
ORD_36527,1,1,34.17,False,True,False,False,False
ORD_49889,1,1,33.68,True,False,False,False,False
ORD_97662,1,1,70.04,True,False,False,False,False
ORD_47633,1,1,58.62,False,True,False,False,False
ORD_86535,1,3,148.9,False,True,False,False,False
ORD_31718,1,1,124.42,False,True,False,False,False
ORD_56769,1,8,283.28,False,True,False,False,False
ORD_20528,2,1,78.24,False,False,False,False,True
ORD_14446,1,4,86.95,False,True,False,False,False
ORD_67073,1,2,117.92,False,True,False,False,False
ORD_38474,1,1,27.3,False,True,False,False,False
ORD_18688,1,1,39.85,True,False,False,False,False
ORD_57566,1,5,164.7,False,True,False,False,False
ORD_46602,1,5,112.92,False,True,False,False,False
ORD_71155,2,1,20.0,False,False,False,False,True
ORD_84470,1,4,81.92,False,True,False,False,False
ORD_31271,1,7,72.98,False,True,False,False,False
ORD_64974,1,1,227.38,True,False,False,False,False
ORD_21949,1,5,348.66,False,True,False,False,False
ORD_44928,1,3,44.0,False,True,False,False,False
ORD_88624,1,1,73.43,False,True,False,False,False
ORD_10567,1,1,518.04,False,True,False,False,False
ORD_17207,1,8,1018.11,False,True,False,False,False
ORD_87830,1,1,53.09,False,True,False,False,False
ORD_69261,1,2,300.3,False,True,False,False,False
ORD_16201,1,5,211.93,False,True,False,False,False
ORD_40782,1,1,34.53,False,True,False,False,False
ORD_42244,1,4,113.59,False,True,False,False,False
ORD_38467,1,2,24.23,False,True,False,False,False
ORD_96429,1,10,253.22,False,True,False,False,False
ORD_58754,1,1,54.3,False,True,False,False,False
ORD_41280,1,2,22.78,False,True,False,False,False
ORD_37188,1,4,60.98,False,True,False,False,False
ORD_87158,1,1,248.36,True,False,False,False,False
ORD_64802,1,6,242.44,False,True,False,False,False
ORD_20537,1,3,119.46,False,True,False,False,False
ORD_88667,1,1,192.56,False,True,False,False,False
ORD_16892,1,6,1468.45,False,True,False,False,False
ORD_142,1,8,232.14,False,True,False,False,False
ORD_81654,1,1,89.52,False,True,False,False,False
ORD_77129,1,1,48.62,False,True,False,False,False
ORD_39897,1,1,46.2,False,True,False,False,False
ORD_78160,1,4,42.96,False,True,False,False,False
ORD_42628,1,1,79.62,False,True,False,False,False
ORD_22652,1,1,218.36,False,True,False,False,False
ORD_64148,1,2,138.09,False,True,False,False,False
ORD_95839,1,1,609.27,True,False,False,False,False
ORD_56841,1,1,35.36,False,True,False,False,False
ORD_38386,1,2,108.2,False,True,False,False,False
ORD_72402,1,8,160.64,False,True,False,False,False
ORD_40501,1,1,36.0,False,False,True,False,False
ORD_72034,1,1,98.23,False,True,False,False,False
ORD_20680,1,6,123.56,False,True,False,False,False
ORD_18371,1,1,33.03,False,True,False,False,False
ORD_23402,1,5,246.36,False,True,False,False,False
ORD_69444,1,1,36.49,False,False,True,False,False
ORD_72330,1,4,100.34,False,True,False,False,False
ORD_88917,1,6,448.39,False,True,False,False,False
ORD_5512,1,2,109.66,False,True,False,False,False
ORD_50349,1,3,162.24,False,True,False,False,False
ORD_5202,1,3,189.98,False,True,False,False,False
ORD_57136,1,5,51.09,False,True,False,False,False
ORD_34622,1,1,164.12,False,True,False,False,False
ORD_59680,1,2,42.18,False,True,False,False,False
ORD_71269,1,2,2023.58,False,True,False,False,False
ORD_94463,1,2,126.92,False,True,False,False,False
ORD_90287,1,5,277.52,False,True,False,False,False
ORD_52017,1,5,51.42,False,True,False,False,False
ORD_31109,1,1,172.52,False,True,False,False,False
ORD_55868,1,4,113.89,False,True,False,False,False
ORD_35039,1,1,167.88,False,True,False,False,False
ORD_85124,1,6,449.33,False,True,False,False,False
ORD_73739,1,6,115.45,False,True,False,False,False
ORD_18319,1,10,120.54,False,True,False,False,False
ORD_14279,1,1,93.92,True,False,False,False,False
ORD_87927,1,1,112.94,False,True,False,False,False
ORD_14511,1,2,239.68,False,True,False,False,False
ORD_52269,1,8,1692.59,False,True,False,False,False
ORD_23475,1,2,138.61,False,True,False,False,False
ORD_52173,1,10,1046.56,False,True,False,False,False
ORD_20584,1,1,65.89,False,False,True,False,False
ORD_73860,1,3,118.2,False,True,False,False,False
ORD_94403,1,8,101.93,False,True,False,False,False
ORD_43221,1,1,59.1,False,True,False,False,False
ORD_60917,1,2,209.98,False,True,False,False,False
ORD_19847,1,1,73.34,True,False,False,False,False
ORD_50289,1,2,187.67,False,True,False,False,False
ORD_56607,5,1,12.8,False,False,False,False,True
ORD_90892,1,6,124.84,False,True,False,False,False
ORD_94259,1,4,131.16,False,True,False,False,False
ORD_45338,1,1,100.95,False,True,False,False,False
ORD_59087,1,1,137.04,True,False,False,False,False
ORD_28626,1,6,117.16,False,True,False,False,False
ORD_71668,1,1,35.84,False,True,False,False,False
ORD_21624,1,1,75.07,False,True,False,False,False
ORD_19712,1,2,117.82,False,True,False,False,False
ORD_79166,1,5,85.14,False,True,False,False,False
ORD_32917,1,2,119.12,False,True,False,False,False
ORD_19323,1,5,134.36,False,True,False,False,False
ORD_28703,1,1,28.77,False,True,False,False,False
ORD_57172,1,1,64.65,True,False,False,False,False
ORD_33059,1,1,84.56,True,False,False,False,False
ORD_94273,1,1,111.7,True,False,False,False,False
ORD_14264,1,1,231.34,True,False,False,False,False
ORD_95400,1,2,233.33,False,True,False,False,False
ORD_73987,1,1,92.78,False,True,False,False,False
ORD_42148,1,4,220.02,False,True,False,False,False
ORD_91680,1,1,47.84,False,True,False,False,False
ORD_48766,1,5,54.61,False,True,False,False,False
ORD_94815,1,1,91.44,False,True,False,False,False
ORD_91766,3,1,20.0,False,False,False,False,True
ORD_78833,1,2,74.63,False,True,False,False,False
ORD_23299,1,4,247.64,False,True,False,False,False
ORD_49387,1,3,72.39,False,True,False,False,False
ORD_27820,1,1,125.06,True,False,False,False,False
ORD_4719,1,2,121.49,False,True,False,False,False
ORD_13198,1,1,238.63,False,False,True,False,False
ORD_64185,1,2,106.89,False,True,False,False,False
