product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
PRO_5329,beleza_saude,35.0,355.0,1.0,300.0,18.0,11.0,18.0,43
PRO_5330,construcao_ferramentas_jardim,57.0,815.0,1.0,2200.0,16.0,16.0,16.0,21
PRO_5331,brinquedos,58.0,622.0,2.0,700.0,40.0,20.0,30.0,69
PRO_5332,beleza_saude,61.0,1054.0,4.0,100.0,29.0,5.0,15.0,43
PRO_5333,ferramentas_jardim,43.0,478.0,1.0,17533.0,58.0,58.0,59.0,42
PRO_5334,cama_mesa_banho,53.0,253.0,1.0,1550.0,40.0,20.0,20.0,7
PRO_5335,ferramentas_jardim,48.0,388.0,1.0,15200.0,23.0,102.0,32.0,42
PRO_5336,eletrodomesticos,58.0,1005.0,3.0,200.0,30.0,10.0,15.0,44
PRO_5337,automotivo,49.0,386.0,1.0,10400.0,40.0,30.0,40.0,5
PRO_5338,bebes,59.0,921.0,4.0,350.0,42.0,27.0,42.0,6
PRO_5339,ferramentas_jardim,47.0,590.0,4.0,133.0,18.0,8.0,12.0,42
PRO_5340,telefonia_fixa,20.0,287.0,3.0,100.0,19.0,3.0,11.0,34
PRO_5341,beleza_saude,37.0,974.0,1.0,400.0,16.0,16.0,16.0,43
PRO_5342,eletroportateis,58.0,1160.0,6.0,410.0,24.0,22.0,17.0,63
PRO_5343,fashion_calcados,34.0,240.0,12.0,200.0,29.0,7.0,16.0,31
PRO_5344,eletronicos,54.0,1497.0,7.0,700.0,22.0,6.0,11.0,26
PRO_5345,cama_mesa_banho,45.0,283.0,1.0,1164.0,41.0,18.0,37.0,7
PRO_5346,brinquedos,30.0,621.0,2.0,400.0,23.0,8.0,50.0,69
PRO_5347,cama_mesa_banho,59.0,81.0,1.0,700.0,20.0,2.0,15.0,7
PRO_5348,cama_mesa_banho,34.0,308.0,1.0,1900.0,58.0,15.0,46.0,7
PRO_5349,utilidades_domesticas,25.0,388.0,2.0,500.0,23.0,23.0,23.0,49
PRO_5350,utilidades_domesticas,59.0,322.0,5.0,600.0,24.0,5.0,18.0,49
PRO_5351,eletrodomesticos,60.0,143.0,2.0,150.0,17.0,7.0,13.0,44
PRO_5352,fashion_bolsas_e_acessorios,33.0,269.0,2.0,2000.0,30.0,10.0,20.0,28
PRO_5353,esporte_lazer,31.0,486.0,1.0,500.0,25.0,15.0,11.0,65
PRO_5354,relogios_presentes,51.0,314.0,3.0,500.0,20.0,15.0,17.0,71
PRO_5355,moveis_decoracao,40.0,117.0,7.0,3200.0,20.0,30.0,30.0,39
PRO_5356,consoles_games,40.0,786.0,1.0,200.0,20.0,3.0,18.0,16
PRO_5357,cama_mesa_banho,40.0,324.0,1.0,750.0,36.0,4.0,29.0,7
PRO_5358,papelaria,52.0,39.0,1.0,300.0,16.0,5.0,16.0,66
PRO_5359,cool_stuff,50.0,1490.0,3.0,550.0,100.0,6.0,50.0,20
PRO_5360,perfumaria,56.0,505.0,3.0,400.0,20.0,6.0,20.0,59
PRO_5361,automotivo,54.0,785.0,4.0,3950.0,65.0,15.0,15.0,5
PRO_5362,esporte_lazer,39.0,716.0,2.0,1280.0,29.0,24.0,22.0,65
PRO_5363,automotivo,60.0,762.0,2.0,2133.0,17.0,15.0,17.0,5
PRO_5364,climatizacao,55.0,1139.0,4.0,4853.0,37.0,53.0,39.0,1
PRO_5365,construcao_ferramentas_construcao,59.0,339.0,1.0,8525.0,29.0,9.0,29.0,17
PRO_5366,unknown,51.0,595.0,1.0,10600.0,40.0,40.0,30.0,70
PRO_5367,eletronicos,46.0,1047.0,2.0,700.0,21.0,8.0,18.0,26
PRO_5368,moveis_decoracao,63.0,1774.0,10.0,6900.0,19.0,69.0,38.0,39
PRO_5369,brinquedos,36.0,518.0,1.0,517.0,22.0,20.0,21.0,69
PRO_5370,eletronicos,45.0,456.0,1.0,175.0,22.0,11.0,16.0,26
PRO_5371,unknown,51.0,595.0,1.0,2000.0,80.0,60.0,11.0,70
PRO_5372,brinquedos,16.0,373.0,1.0,300.0,21.0,11.0,21.0,69
PRO_5373,utilidades_domesticas,59.0,1786.0,1.0,17900.0,35.0,2.0,35.0,49
PRO_5374,beleza_saude,52.0,577.0,1.0,457.0,19.0,12.0,16.0,43
PRO_5375,unknown,51.0,595.0,1.0,15500.0,51.0,50.0,36.0,70
PRO_5376,utilidades_domesticas,58.0,331.0,4.0,300.0,16.0,5.0,12.0,49
PRO_5377,esporte_lazer,46.0,735.0,1.0,175.0,22.0,7.0,14.0,65
PRO_5378,moveis_escritorio,37.0,1069.0,1.0,7563.0,58.0,65.0,30.0,57
PRO_5379,moveis_decoracao,59.0,1977.0,3.0,1450.0,69.0,11.0,11.0,39
PRO_5380,informatica_acessorios,54.0,347.0,2.0,125.0,19.0,16.0,16.0,15
PRO_5381,informatica_acessorios,55.0,726.0,2.0,300.0,16.0,8.0,16.0,15
PRO_5382,consoles_games,27.0,830.0,1.0,1000.0,20.0,30.0,20.0,16
PRO_5383,ferramentas_jardim,41.0,561.0,1.0,1450.0,24.0,21.0,16.0,42
PRO_5384,esporte_lazer,32.0,3831.0,1.0,150.0,16.0,16.0,11.0,65
PRO_5385,moveis_decoracao,48.0,669.0,2.0,14800.0,80.0,10.0,50.0,39
PRO_5386,utilidades_domesticas,43.0,595.0,1.0,1050.0,30.0,30.0,30.0,49
PRO_5387,utilidades_domesticas,51.0,127.0,3.0,2100.0,43.0,30.0,11.0,49
PRO_5388,esporte_lazer,19.0,423.0,2.0,450.0,32.0,8.0,24.0,65
PRO_5389,cama_mesa_banho,60.0,270.0,1.0,6600.0,55.0,25.0,35.0,7
PRO_5390,utilidades_domesticas,36.0,339.0,2.0,400.0,25.0,10.0,36.0,49
PRO_5391,unknown,51.0,595.0,1.0,6250.0,28.0,34.0,40.0,70
PRO_5392,ferramentas_jardim,60.0,1015.0,1.0,1200.0,27.0,10.0,14.0,42
PRO_5393,moveis_decoracao,53.0,676.0,4.0,15800.0,50.0,40.0,50.0,39
PRO_5394,bebes,36.0,474.0,1.0,12050.0,35.0,60.0,25.0,6
PRO_5395,informatica_acessorios,48.0,411.0,1.0,400.0,25.0,12.0,20.0,15
PRO_5396,esporte_lazer,45.0,211.0,1.0,150.0,16.0,16.0,11.0,65
PRO_5397,unknown,51.0,595.0,1.0,200.0,16.0,2.0,11.0,70
PRO_5398,moveis_decoracao,60.0,3160.0,3.0,9850.0,58.0,9.0,27.0,39
PRO_5399,fashion_calcados,51.0,1436.0,1.0,300.0,16.0,16.0,16.0,31
PRO_5400,cama_mesa_banho,55.0,397.0,1.0,1500.0,30.0,15.0,20.0,7
PRO_5401,eletronicos,43.0,287.0,1.0,350.0,19.0,9.0,17.0,26
PRO_5402,automotivo,52.0,85.0,1.0,250.0,25.0,7.0,20.0,5
PRO_5403,instrumentos_musicais,63.0,999.0,10.0,1400.0,55.0,18.0,45.0,56
PRO_5404,artigos_de_natal,44.0,247.0,1.0,200.0,16.0,8.0,11.0,12
PRO_5405,cama_mesa_banho,60.0,1617.0,4.0,250.0,16.0,22.0,11.0,7
PRO_5406,eletroportateis,56.0,1099.0,3.0,9300.0,33.0,29.0,41.0,63
PRO_5407,cool_stuff,57.0,768.0,4.0,500.0,27.0,10.0,15.0,20
PRO_5408,malas_acessorios,43.0,727.0,1.0,800.0,19.0,49.0,34.0,53
PRO_5409,bebes,52.0,738.0,1.0,950.0,50.0,19.0,45.0,6
PRO_5410,fashion_bolsas_e_acessorios,55.0,634.0,4.0,675.0,47.0,11.0,35.0,28
PRO_5411,utilidades_domesticas,37.0,2475.0,6.0,1100.0,20.0,26.0,20.0,49
PRO_5412,brinquedos,40.0,1156.0,1.0,310.0,17.0,14.0,12.0,69
PRO_5413,cama_mesa_banho,60.0,340.0,1.0,800.0,40.0,7.0,34.0,7
PRO_5414,papelaria,57.0,722.0,3.0,200.0,16.0,10.0,27.0,66
PRO_5415,moveis_decoracao,55.0,130.0,1.0,1900.0,40.0,10.0,35.0,39
PRO_5416,utilidades_domesticas,58.0,535.0,5.0,600.0,30.0,11.0,20.0,49
PRO_5417,pet_shop,53.0,627.0,1.0,18050.0,70.0,40.0,37.0,60
PRO_5418,livros_interesse_geral,58.0,1288.0,2.0,1300.0,18.0,25.0,11.0,8
PRO_5419,moveis_decoracao,63.0,682.0,8.0,1700.0,43.0,36.0,25.0,39
PRO_5420,utilidades_domesticas,61.0,881.0,4.0,6800.0,40.0,40.0,40.0,49
PRO_5421,bebes,13.0,850.0,1.0,450.0,60.0,3.0,24.0,6
PRO_5422,eletronicos,48.0,118.0,1.0,100.0,24.0,8.0,18.0,26
PRO_5423,moveis_decoracao,50.0,500.0,1.0,300.0,25.0,2.0,17.0,39
PRO_5424,brinquedos,45.0,308.0,7.0,750.0,21.0,18.0,21.0,69
PRO_5425,industria_comercio_e_negocios,52.0,1561.0,2.0,6950.0,16.0,104.0,35.0,50
PRO_5426,automotivo,56.0,703.0,6.0,6300.0,47.0,19.0,23.0,5
PRO_5427,eletrodomesticos,56.0,101.0,1.0,150.0,18.0,8.0,13.0,44
PRO_5428,bebes,38.0,1531.0,2.0,750.0,30.0,40.0,50.0,6
PRO_5429,cama_mesa_banho,43.0,502.0,1.0,700.0,16.0,22.0,20.0,7
PRO_5430,moveis_decoracao,48.0,1470.0,3.0,200.0,35.0,2.0,25.0,39
PRO_5431,telefonia,58.0,477.0,3.0,400.0,17.0,4.0,12.0,68
PRO_5432,utilidades_domesticas,49.0,370.0,2.0,300.0,16.0,10.0,12.0,49
PRO_5433,automotivo,46.0,47.0,1.0,1100.0,49.0,46.0,46.0,5
PRO_5434,cama_mesa_banho,51.0,446.0,1.0,700.0,16.0,10.0,16.0,7
PRO_5435,fashion_bolsas_e_acessorios,53.0,830.0,1.0,100.0,16.0,5.0,16.0,28
PRO_5436,utilidades_domesticas,59.0,230.0,2.0,600.0,16.0,20.0,20.0,49
PRO_5437,perfumaria,46.0,859.0,2.0,450.0,26.0,12.0,18.0,59
PRO_5438,brinquedos,47.0,746.0,3.0,500.0,24.0,11.0,16.0,69
PRO_5439,sinalizacao_e_seguranca,15.0,224.0,1.0,150.0,31.0,12.0,21.0,62
PRO_5440,beleza_saude,57.0,821.0,1.0,550.0,20.0,12.0,12.0,43
PRO_5441,pet_shop,52.0,348.0,5.0,250.0,18.0,9.0,14.0,60
PRO_5442,climatizacao,39.0,401.0,1.0,5075.0,51.0,43.0,46.0,1
PRO_5443,cama_mesa_banho,54.0,609.0,1.0,200.0,21.0,10.0,14.0,7
PRO_5444,perfumaria,49.0,481.0,1.0,175.0,16.0,16.0,11.0,59
PRO_5445,automotivo,52.0,828.0,1.0,400.0,30.0,30.0,30.0,5
PRO_5446,malas_acessorios,47.0,1479.0,1.0,850.0,25.0,50.0,30.0,53
PRO_5447,papelaria,44.0,373.0,3.0,3167.0,50.0,21.0,37.0,66
PRO_5448,ferramentas_jardim,29.0,1038.0,5.0,16300.0,100.0,25.0,30.0,42
PRO_5449,portateis_casa_forno_e_cafe,53.0,97.0,1.0,150.0,27.0,13.0,17.0,64
PRO_5450,cama_mesa_banho,56.0,458.0,1.0,1860.0,39.0,12.0,33.0,7
PRO_5451,telefonia,36.0,218.0,1.0,100.0,20.0,5.0,12.0,68
PRO_5452,moveis_decoracao,26.0,375.0,1.0,1600.0,35.0,8.0,35.0,39
PRO_5453,eletronicos,32.0,598.0,5.0,525.0,20.0,15.0,25.0,26
PRO_5454,automotivo,57.0,955.0,2.0,300.0,17.0,10.0,15.0,5
PRO_5455,relogios_presentes,57.0,673.0,1.0,500.0,16.0,11.0,20.0,71
PRO_5456,fashion_underwear_e_moda_praia,63.0,3853.0,12.0,700.0,20.0,10.0,15.0,33
PRO_5457,malas_acessorios,31.0,851.0,3.0,600.0,16.0,30.0,20.0,53
PRO_5458,automotivo,57.0,1671.0,1.0,730.0,25.0,12.0,18.0,5
PRO_5459,beleza_saude,53.0,1828.0,2.0,650.0,28.0,11.0,15.0,43
PRO_5460,beleza_saude,38.0,1665.0,1.0,2300.0,17.0,9.0,32.0,43
PRO_5461,ferramentas_jardim,42.0,207.0,1.0,1200.0,40.0,30.0,20.0,42
PRO_5462,relogios_presentes,53.0,356.0,4.0,300.0,16.0,2.0,11.0,71
PRO_5463,ferramentas_jardim,47.0,417.0,4.0,1150.0,22.0,21.0,16.0,42
PRO_5464,brinquedos,56.0,678.0,3.0,200.0,16.0,8.0,11.0,69
PRO_5465,moveis_decoracao,43.0,140.0,1.0,1500.0,25.0,20.0,35.0,39
PRO_5466,moveis_cozinha_area_de_servico_jantar_e_jardim,39.0,266.0,1.0,30000.0,31.0,96.0,73.0,51
PRO_5467,cama_mesa_banho,57.0,558.0,1.0,2250.0,25.0,25.0,25.0,7
PRO_5468,brinquedos,41.0,998.0,3.0,1350.0,22.0,20.0,34.0,69
PRO_5469,perfumaria,56.0,1224.0,3.0,556.0,21.0,16.0,16.0,59
PRO_5470,moveis_decoracao,23.0,910.0,2.0,1700.0,20.0,45.0,15.0,39
PRO_5471,livros_interesse_geral,49.0,468.0,1.0,450.0,26.0,4.0,26.0,8
PRO_5472,automotivo,46.0,458.0,1.0,2200.0,16.0,2.0,11.0,5
PRO_5473,moveis_decoracao,59.0,1953.0,1.0,700.0,69.0,11.0,11.0,39
PRO_5474,pet_shop,53.0,1494.0,2.0,900.0,26.0,19.0,23.0,60
PRO_5475,utilidades_domesticas,57.0,394.0,1.0,1400.0,30.0,30.0,30.0,49
PRO_5476,eletroportateis,41.0,702.0,1.0,800.0,50.0,10.0,18.0,63
PRO_5477,papelaria,55.0,300.0,3.0,1800.0,60.0,20.0,29.0,66
PRO_5478,moveis_decoracao,57.0,1586.0,6.0,228.0,17.0,12.0,15.0,39
PRO_5479,moveis_decoracao,45.0,1064.0,1.0,7183.0,56.0,56.0,18.0,39
PRO_5480,unknown,51.0,595.0,1.0,600.0,35.0,35.0,15.0,70
PRO_5481,audio,58.0,1278.0,5.0,450.0,20.0,9.0,15.0,4
PRO_5482,utilidades_domesticas,49.0,964.0,1.0,1300.0,16.0,30.0,12.0,49
PRO_5483,climatizacao,57.0,1351.0,5.0,5800.0,55.0,16.0,26.0,1
PRO_5484,eletroportateis,49.0,663.0,1.0,2300.0,45.0,30.0,30.0,63
PRO_5485,relogios_presentes,56.0,817.0,1.0,50.0,16.0,8.0,16.0,71
PRO_5486,telefonia,51.0,675.0,4.0,314.0,20.0,9.0,14.0,68
PRO_5487,cool_stuff,51.0,729.0,2.0,8100.0,45.0,24.0,39.0,20
PRO_5488,brinquedos,41.0,220.0,1.0,600.0,45.0,15.0,35.0,69
PRO_5489,brinquedos,51.0,462.0,3.0,1500.0,16.0,26.0,36.0,69
PRO_5490,utilidades_domesticas,51.0,482.0,3.0,617.0,40.0,13.0,25.0,49
PRO_5491,beleza_saude,32.0,569.0,2.0,700.0,16.0,16.0,16.0,43
PRO_5492,consoles_games,60.0,1302.0,4.0,367.0,16.0,16.0,16.0,16
PRO_5493,relogios_presentes,57.0,706.0,1.0,400.0,21.0,14.0,14.0,71
PRO_5494,moveis_decoracao,24.0,709.0,4.0,550.0,22.0,15.0,11.0,39
PRO_5495,beleza_saude,52.0,353.0,1.0,600.0,17.0,18.0,17.0,43
PRO_5496,telefonia,57.0,823.0,2.0,50.0,16.0,22.0,11.0,68
PRO_5497,industria_comercio_e_negocios,53.0,407.0,1.0,2850.0,70.0,8.0,17.0,50
PRO_5498,ferramentas_jardim,50.0,187.0,1.0,8250.0,24.0,102.0,30.0,42
PRO_5499,telefonia,48.0,1047.0,4.0,100.0,20.0,20.0,20.0,68
PRO_5500,utilidades_domesticas,59.0,2180.0,3.0,12150.0,63.0,37.0,29.0,49
PRO_5501,cool_stuff,47.0,867.0,1.0,300.0,25.0,10.0,20.0,20
PRO_5502,pet_shop,52.0,423.0,2.0,150.0,27.0,9.0,26.0,60
PRO_5503,consoles_games,38.0,919.0,3.0,700.0,19.0,6.0,15.0,16
PRO_5504,esporte_lazer,33.0,751.0,1.0,200.0,16.0,17.0,22.0,65
PRO_5505,cama_mesa_banho,54.0,739.0,1.0,1050.0,25.0,10.0,25.0,7
PRO_5506,telefonia,56.0,451.0,1.0,133.0,18.0,4.0,11.0,68
PRO_5507,telefonia,43.0,398.0,4.0,150.0,19.0,3.0,11.0,68
PRO_5508,utilidades_domesticas,54.0,476.0,1.0,775.0,23.0,12.0,23.0,49
PRO_5509,brinquedos,54.0,641.0,4.0,2050.0,33.0,29.0,37.0,69
PRO_5510,eletroportateis,38.0,184.0,4.0,2400.0,32.0,21.0,24.0,63
PRO_5511,fashion_bolsas_e_acessorios,39.0,386.0,3.0,600.0,16.0,11.0,11.0,28
PRO_5512,esporte_lazer,38.0,490.0,1.0,700.0,28.0,15.0,20.0,65
PRO_5513,esporte_lazer,60.0,1552.0,3.0,1450.0,105.0,15.0,15.0,65
PRO_5514,moveis_decoracao,40.0,509.0,4.0,4000.0,40.0,40.0,40.0,39
PRO_5515,brinquedos,27.0,512.0,1.0,6745.0,62.0,34.0,40.0,69
PRO_5516,livros_importados,48.0,2157.0,6.0,1000.0,33.0,6.0,22.0,9
PRO_5517,moveis_decoracao,39.0,161.0,3.0,200.0,20.0,20.0,20.0,39
PRO_5518,moveis_cozinha_area_de_servico_jantar_e_jardim,55.0,383.0,2.0,22150.0,76.0,46.0,38.0,51
PRO_5519,cama_mesa_banho,36.0,223.0,1.0,550.0,40.0,5.0,30.0,7
PRO_5520,utilidades_domesticas,53.0,493.0,1.0,5750.0,40.0,25.0,30.0,49
PRO_5521,malas_acessorios,56.0,267.0,1.0,4633.0,37.0,34.0,30.0,53
PRO_5522,automotivo,59.0,2034.0,6.0,1775.0,42.0,30.0,31.0,5
PRO_5523,esporte_lazer,38.0,165.0,1.0,400.0,20.0,20.0,20.0,65
PRO_5524,moveis_decoracao,33.0,187.0,5.0,7950.0,40.0,38.0,40.0,39
PRO_5525,beleza_saude,44.0,1165.0,1.0,250.0,16.0,15.0,11.0,43
PRO_5526,unknown,51.0,595.0,1.0,400.0,16.0,5.0,12.0,70
PRO_5527,malas_acessorios,52.0,220.0,1.0,650.0,46.0,10.0,34.0,53
PRO_5528,cama_mesa_banho,51.0,444.0,2.0,950.0,50.0,16.0,16.0,7
PRO_5529,esporte_lazer,59.0,941.0,8.0,6350.0,90.0,15.0,25.0,65
PRO_5530,relogios_presentes,56.0,582.0,1.0,450.0,16.0,19.0,14.0,71
PRO_5531,casa_construcao,52.0,928.0,7.0,1000.0,16.0,20.0,16.0,48
PRO_5532,esporte_lazer,55.0,662.0,1.0,190.0,19.0,16.0,16.0,65
PRO_5533,unknown,51.0,595.0,1.0,1600.0,48.0,8.0,39.0,70
PRO_5534,perfumaria,50.0,548.0,1.0,300.0,16.0,2.0,11.0,59
PRO_5535,pet_shop,39.0,619.0,1.0,111.0,17.0,10.0,12.0,60
PRO_5536,informatica_acessorios,33.0,1084.0,2.0,200.0,41.0,2.0,29.0,15
PRO_5537,informatica_acessorios,38.0,492.0,1.0,300.0,18.0,9.0,16.0,15
PRO_5538,papelaria,52.0,224.0,2.0,2400.0,28.0,55.0,37.0,66
PRO_5539,cama_mesa_banho,48.0,354.0,1.0,26600.0,45.0,15.0,35.0,7
PRO_5540,moveis_decoracao,42.0,993.0,1.0,1050.0,17.0,27.0,17.0,39
PRO_5541,livros_interesse_geral,48.0,659.0,1.0,13300.0,16.0,2.0,11.0,8
PRO_5542,papelaria,36.0,436.0,1.0,400.0,35.0,42.0,18.0,66
PRO_5543,moveis_decoracao,50.0,676.0,2.0,2125.0,28.0,27.0,33.0,39
PRO_5544,moveis_decoracao,59.0,1749.0,4.0,950.0,65.0,3.0,45.0,39
PRO_5545,automotivo,60.0,651.0,5.0,4350.0,72.0,4.0,46.0,5
PRO_5546,eletronicos,38.0,459.0,1.0,250.0,18.0,19.0,18.0,26
PRO_5547,moveis_decoracao,36.0,592.0,1.0,2300.0,25.0,3.0,65.0,39
PRO_5548,esporte_lazer,59.0,1013.0,3.0,200.0,20.0,7.0,12.0,65
PRO_5549,utilidades_domesticas,63.0,334.0,1.0,900.0,16.0,30.0,26.0,49
PRO_5550,relogios_presentes,43.0,602.0,2.0,500.0,16.0,11.0,11.0,71
PRO_5551,automotivo,58.0,840.0,1.0,1750.0,45.0,20.0,45.0,5
PRO_5552,esporte_lazer,47.0,1249.0,1.0,400.0,27.0,6.0,25.0,65
PRO_5553,bebes,38.0,974.0,5.0,119.0,16.0,11.0,14.0,6
PRO_5554,relogios_presentes,44.0,307.0,1.0,375.0,21.0,15.0,16.0,71
PRO_5555,esporte_lazer,32.0,480.0,1.0,500.0,16.0,14.0,11.0,65
PRO_5556,cama_mesa_banho,40.0,305.0,1.0,1125.0,30.0,15.0,31.0,7
PRO_5557,casa_construcao,48.0,868.0,8.0,700.0,16.0,27.0,16.0,48
PRO_5558,esporte_lazer,26.0,729.0,4.0,300.0,20.0,8.0,11.0,65
PRO_5559,esporte_lazer,40.0,354.0,3.0,650.0,28.0,20.0,25.0,65
PRO_5560,casa_construcao,56.0,797.0,5.0,9950.0,52.0,22.0,52.0,48
PRO_5561,livros_importados,34.0,472.0,1.0,800.0,30.0,2.0,21.0,9
PRO_5562,cool_stuff,53.0,445.0,2.0,900.0,30.0,45.0,15.0,20
PRO_5563,unknown,51.0,595.0,1.0,400.0,25.0,7.0,11.0,70
PRO_5564,telefonia,46.0,486.0,2.0,167.0,16.0,10.0,17.0,68
PRO_5565,eletronicos,59.0,743.0,2.0,343.0,28.0,16.0,19.0,26
PRO_5566,esporte_lazer,49.0,1141.0,2.0,400.0,19.0,11.0,37.0,65
PRO_5567,malas_acessorios,48.0,389.0,3.0,14000.0,26.0,66.0,46.0,53
PRO_5568,moveis_escritorio,59.0,1253.0,1.0,8075.0,52.0,51.0,17.0,57
PRO_5569,beleza_saude,54.0,353.0,2.0,7400.0,34.0,25.0,17.0,43
PRO_5570,brinquedos,52.0,233.0,1.0,300.0,45.0,15.0,35.0,69
PRO_5571,dvds_blu_ray,48.0,899.0,1.0,150.0,20.0,2.0,14.0,25
PRO_5572,automotivo,59.0,580.0,2.0,200.0,16.0,5.0,20.0,5
PRO_5573,construcao_ferramentas_construcao,49.0,267.0,2.0,6700.0,30.0,10.0,30.0,17
PRO_5574,utilidades_domesticas,58.0,471.0,5.0,8250.0,33.0,35.0,33.0,49
PRO_5575,informatica_acessorios,51.0,550.0,1.0,5550.0,23.0,9.0,23.0,15
PRO_5576,cine_foto,55.0,468.0,2.0,350.0,24.0,4.0,12.0,13
PRO_5577,utilidades_domesticas,47.0,587.0,3.0,1000.0,28.0,12.0,21.0,49
PRO_5578,cama_mesa_banho,53.0,271.0,1.0,1300.0,45.0,15.0,35.0,7
PRO_5579,fashion_roupa_masculina,36.0,695.0,2.0,300.0,16.0,2.0,11.0,30
PRO_5580,alimentos_bebidas,60.0,295.0,2.0,274.0,28.0,15.0,20.0,37
PRO_5581,telefonia_fixa,56.0,1130.0,2.0,842.0,23.0,20.0,21.0,34
PRO_5582,automotivo,58.0,824.0,1.0,200.0,16.0,2.0,11.0,5
PRO_5583,malas_acessorios,28.0,491.0,2.0,150.0,16.0,17.0,11.0,53
PRO_5584,moveis_decoracao,56.0,470.0,2.0,400.0,80.0,10.0,60.0,39
PRO_5585,esporte_lazer,48.0,604.0,1.0,700.0,16.0,13.0,14.0,65
PRO_5586,moveis_decoracao,40.0,789.0,1.0,2850.0,20.0,35.0,20.0,39
PRO_5587,construcao_ferramentas_construcao,49.0,249.0,1.0,200.0,16.0,5.0,11.0,17
PRO_5588,automotivo,58.0,506.0,4.0,100.0,23.0,2.0,17.0,5
PRO_5589,bebes,25.0,641.0,2.0,517.0,25.0,26.0,26.0,6
PRO_5590,utilidades_domesticas,55.0,236.0,1.0,450.0,54.0,4.0,15.0,49
PRO_5591,cama_mesa_banho,58.0,298.0,1.0,6100.0,36.0,15.0,45.0,7
PRO_5592,cool_stuff,43.0,199.0,1.0,200.0,20.0,13.0,20.0,20
PRO_5593,brinquedos,43.0,2239.0,2.0,200.0,17.0,21.0,11.0,69
PRO_5594,cool_stuff,39.0,2203.0,1.0,500.0,16.0,7.0,13.0,20
PRO_5595,brinquedos,41.0,85.0,2.0,662.0,21.0,26.0,18.0,69
PRO_5596,beleza_saude,35.0,795.0,1.0,450.0,30.0,30.0,30.0,43
PRO_5597,casa_construcao,48.0,523.0,1.0,100.0,80.0,16.0,16.0,48
PRO_5598,eletronicos,58.0,780.0,2.0,2600.0,18.0,7.0,30.0,26
PRO_5599,informatica_acessorios,42.0,703.0,3.0,400.0,16.0,16.0,13.0,15
PRO_5600,ferramentas_jardim,45.0,1095.0,9.0,598.0,38.0,30.0,38.0,42
PRO_5601,dvds_blu_ray,49.0,2821.0,1.0,450.0,20.0,5.0,14.0,25
PRO_5602,informatica_acessorios,50.0,835.0,1.0,250.0,20.0,20.0,20.0,15
PRO_5603,cama_mesa_banho,62.0,313.0,1.0,3000.0,45.0,15.0,35.0,7
PRO_5604,relogios_presentes,58.0,1258.0,3.0,178.0,16.0,12.0,11.0,71
PRO_5605,ferramentas_jardim,55.0,617.0,2.0,29600.0,42.0,17.0,42.0,42
PRO_5606,cama_mesa_banho,22.0,735.0,5.0,800.0,20.0,20.0,20.0,7
PRO_5607,cama_mesa_banho,53.0,197.0,1.0,7725.0,52.0,26.0,47.0,7
PRO_5608,esporte_lazer,24.0,678.0,1.0,14600.0,34.0,12.0,12.0,65
PRO_5609,informatica_acessorios,42.0,521.0,3.0,400.0,16.0,8.0,16.0,15
PRO_5610,moveis_decoracao,63.0,418.0,1.0,1500.0,45.0,15.0,35.0,39
PRO_5611,livros_tecnicos,60.0,2170.0,1.0,110.0,33.0,6.0,22.0,10
PRO_5612,perfumaria,47.0,1170.0,3.0,500.0,16.0,16.0,22.0,59
PRO_5613,pet_shop,56.0,1115.0,2.0,1185.0,30.0,10.0,21.0,60
PRO_5614,utilidades_domesticas,60.0,1056.0,2.0,8550.0,27.0,23.0,27.0,49
PRO_5615,casa_construcao,53.0,871.0,6.0,500.0,16.0,20.0,16.0,48
PRO_5616,bebes,40.0,1109.0,1.0,28250.0,34.0,85.0,55.0,6
PRO_5617,fashion_bolsas_e_acessorios,41.0,521.0,4.0,300.0,16.0,7.0,11.0,28
PRO_5618,esporte_lazer,50.0,988.0,2.0,250.0,16.0,10.0,15.0,65
PRO_5619,relogios_presentes,53.0,555.0,1.0,200.0,20.0,7.0,15.0,71
PRO_5620,automotivo,58.0,689.0,5.0,1550.0,60.0,8.0,33.0,5
PRO_5621,telefonia,60.0,911.0,4.0,400.0,21.0,6.0,13.0,68
PRO_5622,utilidades_domesticas,47.0,1054.0,4.0,1500.0,25.0,17.0,12.0,49
PRO_5623,brinquedos,42.0,1112.0,1.0,1103.0,33.0,15.0,28.0,69
PRO_5624,esporte_lazer,57.0,652.0,1.0,3450.0,16.0,15.0,20.0,65
PRO_5625,cama_mesa_banho,59.0,297.0,1.0,2250.0,35.0,10.0,35.0,7
PRO_5626,construcao_ferramentas_construcao,59.0,1007.0,2.0,400.0,34.0,4.0,16.0,17
PRO_5627,esporte_lazer,41.0,754.0,1.0,3180.0,28.0,22.0,26.0,65
PRO_5628,utilidades_domesticas,57.0,189.0,1.0,19100.0,54.0,45.0,43.0,49
PRO_5629,informatica_acessorios,32.0,498.0,1.0,200.0,18.0,9.0,16.0,15
PRO_5630,cama_mesa_banho,53.0,124.0,3.0,700.0,22.0,13.0,16.0,7
PRO_5631,cama_mesa_banho,55.0,133.0,2.0,700.0,50.0,5.0,50.0,7
PRO_5632,telefonia,39.0,375.0,4.0,267.0,19.0,4.0,12.0,68
