product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,product_category_name_english_encoded
PRO_32611,utilidades_domesticas,45.0,275.0,4.0,501.0,21.0,18.0,12.0,housewares,49
PRO_32612,livros_interesse_geral,36.0,205.0,1.0,250.0,27.0,9.0,18.0,books_general_interest,8
PRO_32613,brinquedos,59.0,65.0,1.0,300.0,25.0,25.0,25.0,toys,69
PRO_32614,telefonia,45.0,365.0,2.0,100.0,19.0,4.0,11.0,telephony,68
PRO_32615,esporte_lazer,31.0,236.0,2.0,850.0,60.0,15.0,15.0,sports_leisure,65
PRO_32616,relogios_presentes,55.0,179.0,3.0,150.0,16.0,2.0,20.0,watches_gifts,71
PRO_32617,unknown,51.0,595.0,1.0,200.0,21.0,8.0,16.0,unknown,70
PRO_32618,esporte_lazer,43.0,721.0,2.0,1050.0,28.0,9.0,20.0,sports_leisure,65
PRO_32619,automotivo,58.0,300.0,3.0,88.0,21.0,11.0,15.0,auto,5
PRO_32620,brinquedos,57.0,126.0,2.0,5700.0,39.0,30.0,29.0,toys,69
PRO_32621,esporte_lazer,54.0,1040.0,1.0,750.0,46.0,8.0,26.0,sports_leisure,65
PRO_32622,esporte_lazer,59.0,131.0,1.0,600.0,25.0,35.0,30.0,sports_leisure,65
PRO_32623,esporte_lazer,41.0,1819.0,7.0,9900.0,30.0,60.0,40.0,sports_leisure,65
PRO_32624,moveis_decoracao,28.0,637.0,1.0,7850.0,36.0,40.0,36.0,furniture_decor,39
PRO_32625,informatica_acessorios,59.0,297.0,2.0,100.0,16.0,8.0,11.0,computers_accessories,15
PRO_32626,sinalizacao_e_seguranca,58.0,1170.0,1.0,450.0,16.0,5.0,16.0,signaling_and_security,62
PRO_32627,beleza_saude,59.0,1034.0,1.0,2450.0,16.0,16.0,16.0,health_beauty,43
PRO_32628,utilidades_domesticas,48.0,143.0,3.0,2700.0,41.0,36.0,31.0,housewares,49
PRO_32629,automotivo,46.0,1628.0,3.0,300.0,16.0,18.0,15.0,auto,5
PRO_32630,cama_mesa_banho,60.0,279.0,1.0,2000.0,56.0,15.0,50.0,bed_bath_table,7
PRO_32631,beleza_saude,59.0,2752.0,1.0,3600.0,41.0,10.0,22.0,health_beauty,43
PRO_32632,fashion_bolsas_e_acessorios,49.0,1485.0,2.0,200.0,16.0,2.0,11.0,fashion_bags_accessories,28
PRO_32633,moveis_decoracao,60.0,422.0,1.0,6200.0,52.0,18.0,35.0,furniture_decor,39
PRO_32634,telefonia,54.0,880.0,2.0,250.0,16.0,12.0,14.0,telephony,68
PRO_32635,telefonia,59.0,272.0,1.0,100.0,19.0,4.0,11.0,telephony,68
PRO_32636,beleza_saude,56.0,846.0,2.0,150.0,20.0,10.0,15.0,health_beauty,43
PRO_32637,esporte_lazer,57.0,937.0,1.0,200.0,16.0,2.0,20.0,sports_leisure,65
PRO_32638,brinquedos,35.0,504.0,2.0,300.0,19.0,7.0,14.0,toys,69
PRO_32639,beleza_saude,37.0,777.0,1.0,4600.0,40.0,11.0,30.0,health_beauty,43
PRO_32640,beleza_saude,50.0,604.0,1.0,250.0,20.0,10.0,20.0,health_beauty,43
PRO_32641,esporte_lazer,51.0,1771.0,1.0,1080.0,19.0,20.0,16.0,sports_leisure,65
PRO_32642,informatica_acessorios,56.0,815.0,4.0,1950.0,20.0,12.0,20.0,computers_accessories,15
PRO_32643,moveis_decoracao,49.0,211.0,2.0,2100.0,30.0,10.0,12.0,furniture_decor,39
PRO_32644,relogios_presentes,49.0,598.0,2.0,467.0,17.0,10.0,12.0,watches_gifts,71
PRO_32645,perfumaria,24.0,89.0,1.0,80.0,16.0,20.0,17.0,perfumery,59
PRO_32646,informatica_acessorios,60.0,543.0,2.0,1600.0,31.0,14.0,12.0,computers_accessories,15
PRO_32647,utilidades_domesticas,43.0,554.0,2.0,175.0,16.0,12.0,12.0,housewares,49
PRO_32648,bebes,41.0,1050.0,2.0,850.0,29.0,6.0,20.0,baby,6
PRO_32649,moveis_decoracao,30.0,195.0,1.0,700.0,33.0,4.0,24.0,furniture_decor,39
PRO_32650,eletronicos,27.0,197.0,1.0,650.0,32.0,14.0,11.0,electronics,26
PRO_32651,esporte_lazer,56.0,3884.0,1.0,3200.0,23.0,23.0,23.0,sports_leisure,65
PRO_32652,ferramentas_jardim,60.0,800.0,1.0,4375.0,43.0,35.0,25.0,garden_tools,42
PRO_32653,fashion_calcados,48.0,375.0,6.0,200.0,29.0,7.0,16.0,fashion_shoes,31
PRO_32654,cama_mesa_banho,52.0,1089.0,2.0,1050.0,42.0,9.0,34.0,bed_bath_table,7
PRO_32655,eletroportateis,58.0,2984.0,3.0,3950.0,43.0,15.0,32.0,small_appliances,63
PRO_32656,utilidades_domesticas,41.0,400.0,1.0,350.0,16.0,25.0,11.0,housewares,49
PRO_32657,utilidades_domesticas,57.0,341.0,1.0,3000.0,40.0,5.0,46.0,housewares,49
PRO_32658,fashion_roupa_masculina,40.0,1145.0,3.0,700.0,20.0,20.0,20.0,fashion_male_clothing,30
PRO_32659,esporte_lazer,60.0,576.0,5.0,2700.0,80.0,12.0,22.0,sports_leisure,65
PRO_32660,moveis_decoracao,63.0,637.0,2.0,2500.0,39.0,9.0,29.0,furniture_decor,39
PRO_32661,pet_shop,24.0,796.0,1.0,200.0,16.0,11.0,11.0,pet_shop,60
PRO_32662,brinquedos,53.0,1013.0,5.0,950.0,40.0,6.0,37.0,toys,69
PRO_32663,relogios_presentes,50.0,666.0,1.0,700.0,20.0,13.0,13.0,watches_gifts,71
PRO_32664,informatica_acessorios,35.0,315.0,3.0,250.0,20.0,6.0,20.0,computers_accessories,15
PRO_32665,telefonia,51.0,1611.0,1.0,350.0,27.0,5.0,20.0,telephony,68
PRO_32666,fashion_bolsas_e_acessorios,36.0,615.0,5.0,800.0,16.0,5.0,11.0,fashion_bags_accessories,28
PRO_32667,esporte_lazer,35.0,584.0,3.0,1000.0,40.0,20.0,20.0,sports_leisure,65
PRO_32668,papelaria,56.0,352.0,1.0,300.0,20.0,5.0,30.0,stationery,66
PRO_32669,construcao_ferramentas_seguranca,53.0,675.0,4.0,750.0,16.0,9.0,11.0,construction_tools_safety,19
PRO_32670,cool_stuff,55.0,509.0,2.0,1550.0,61.0,31.0,21.0,cool_stuff,20
PRO_32671,consoles_games,56.0,1797.0,1.0,1300.0,25.0,30.0,20.0,consoles_games,16
PRO_32672,perfumaria,33.0,561.0,1.0,381.0,19.0,13.0,15.0,perfumery,59
PRO_32673,livros_interesse_geral,31.0,783.0,2.0,500.0,21.0,2.0,14.0,books_general_interest,8
PRO_32674,construcao_ferramentas_construcao,23.0,1177.0,1.0,1500.0,21.0,19.0,22.0,construction_tools_construction,17
PRO_32675,telefonia,38.0,364.0,3.0,67.0,16.0,4.0,11.0,telephony,68
PRO_32676,esporte_lazer,47.0,864.0,1.0,200.0,20.0,17.0,22.0,sports_leisure,65
PRO_32677,livros_tecnicos,45.0,1423.0,1.0,600.0,27.0,2.0,21.0,books_technical,10
PRO_32678,moveis_decoracao,60.0,856.0,1.0,1400.0,43.0,5.0,30.0,furniture_decor,39
PRO_32679,brinquedos,52.0,561.0,5.0,8050.0,30.0,20.0,50.0,toys,69
PRO_32680,fashion_bolsas_e_acessorios,41.0,809.0,1.0,100.0,16.0,5.0,16.0,fashion_bags_accessories,28
PRO_32681,esporte_lazer,39.0,1026.0,1.0,15200.0,95.0,30.0,55.0,sports_leisure,65
PRO_32682,esporte_lazer,44.0,578.0,3.0,200.0,20.0,10.0,20.0,sports_leisure,65
PRO_32683,brinquedos,52.0,941.0,4.0,1600.0,16.0,33.0,33.0,toys,69
PRO_32684,papelaria,58.0,567.0,2.0,600.0,17.0,4.0,22.0,stationery,66
PRO_32685,utilidades_domesticas,48.0,693.0,1.0,850.0,36.0,20.0,20.0,housewares,49
PRO_32686,bebidas,27.0,467.0,1.0,1925.0,30.0,29.0,20.0,drinks,24
PRO_32687,relogios_presentes,58.0,335.0,5.0,450.0,16.0,2.0,11.0,watches_gifts,71
PRO_32688,utilidades_domesticas,43.0,2685.0,1.0,7100.0,36.0,35.0,34.0,housewares,49
PRO_32689,fashion_calcados,57.0,404.0,4.0,1400.0,22.0,12.0,33.0,fashion_shoes,31
PRO_32690,ferramentas_jardim,50.0,1201.0,1.0,1700.0,63.0,7.0,18.0,garden_tools,42
PRO_32691,automotivo,60.0,753.0,2.0,650.0,60.0,6.0,33.0,auto,5
PRO_32692,automotivo,53.0,2805.0,3.0,1850.0,19.0,16.0,17.0,auto,5
PRO_32693,utilidades_domesticas,53.0,997.0,1.0,10100.0,32.0,75.0,32.0,housewares,49
PRO_32694,esporte_lazer,45.0,622.0,1.0,195.0,17.0,10.0,15.0,sports_leisure,65
PRO_32695,esporte_lazer,34.0,258.0,2.0,500.0,25.0,25.0,25.0,sports_leisure,65
PRO_32696,pet_shop,38.0,555.0,4.0,400.0,20.0,4.0,12.0,pet_shop,60
PRO_32697,automotivo,60.0,329.0,1.0,1050.0,70.0,30.0,30.0,auto,5
PRO_32698,moveis_decoracao,55.0,1629.0,2.0,400.0,16.0,2.0,11.0,furniture_decor,39
PRO_32699,agro_industria_e_comercio,59.0,545.0,6.0,9050.0,48.0,58.0,27.0,agro_industry_and_commerce,0
PRO_32700,automotivo,54.0,257.0,2.0,837.0,18.0,19.0,24.0,auto,5
PRO_32701,informatica_acessorios,50.0,327.0,2.0,75.0,16.0,7.0,16.0,computers_accessories,15
PRO_32702,automotivo,56.0,2031.0,1.0,4300.0,55.0,15.0,34.0,auto,5
PRO_32703,esporte_lazer,58.0,1130.0,4.0,250.0,35.0,10.0,15.0,sports_leisure,65
PRO_32704,casa_construcao,52.0,998.0,1.0,290.0,17.0,13.0,13.0,home_construction,48
PRO_32705,cool_stuff,33.0,805.0,2.0,1500.0,42.0,25.0,15.0,cool_stuff,20
PRO_32706,utilidades_domesticas,41.0,786.0,4.0,1550.0,30.0,20.0,29.0,housewares,49
PRO_32707,cama_mesa_banho,51.0,532.0,1.0,300.0,16.0,10.0,16.0,bed_bath_table,7
PRO_32708,utilidades_domesticas,60.0,2836.0,2.0,8500.0,60.0,27.0,30.0,housewares,49
PRO_32709,automotivo,55.0,189.0,3.0,5900.0,105.0,17.0,19.0,auto,5
PRO_32710,eletroportateis,56.0,629.0,1.0,1800.0,21.0,38.0,21.0,small_appliances,63
PRO_32711,perfumaria,57.0,512.0,1.0,395.0,20.0,16.0,17.0,perfumery,59
PRO_32712,climatizacao,46.0,1285.0,1.0,15400.0,31.0,76.0,36.0,air_conditioning,1
PRO_32713,cama_mesa_banho,56.0,255.0,1.0,2550.0,45.0,15.0,35.0,bed_bath_table,7
PRO_32714,cool_stuff,46.0,1243.0,1.0,1200.0,40.0,40.0,30.0,cool_stuff,20
PRO_32715,moveis_decoracao,43.0,258.0,3.0,6200.0,45.0,40.0,45.0,furniture_decor,39
PRO_32716,relogios_presentes,56.0,572.0,1.0,350.0,18.0,14.0,18.0,watches_gifts,71
PRO_32717,ferramentas_jardim,58.0,373.0,3.0,400.0,17.0,5.0,12.0,garden_tools,42
PRO_32718,informatica_acessorios,42.0,91.0,1.0,128.0,16.0,16.0,12.0,computers_accessories,15
PRO_32719,automotivo,40.0,1555.0,5.0,1900.0,30.0,28.0,30.0,auto,5
PRO_32720,informatica_acessorios,57.0,674.0,3.0,133.0,17.0,6.0,12.0,computers_accessories,15
PRO_32721,moveis_decoracao,64.0,209.0,3.0,1900.0,39.0,8.0,22.0,furniture_decor,39
PRO_32722,beleza_saude,38.0,703.0,2.0,300.0,18.0,13.0,16.0,health_beauty,43
PRO_32723,relogios_presentes,35.0,1006.0,1.0,325.0,19.0,10.0,15.0,watches_gifts,71
PRO_32724,brinquedos,55.0,474.0,2.0,1380.0,38.0,36.0,19.0,toys,69
PRO_32725,utilidades_domesticas,41.0,786.0,3.0,2600.0,40.0,21.0,25.0,housewares,49
PRO_32726,papelaria,63.0,920.0,6.0,50.0,16.0,4.0,11.0,stationery,66
PRO_32727,casa_conforto,54.0,217.0,3.0,900.0,30.0,20.0,30.0,home_confort,47
PRO_32728,informatica_acessorios,44.0,169.0,1.0,467.0,16.0,16.0,11.0,computers_accessories,15
PRO_32729,cama_mesa_banho,52.0,323.0,1.0,250.0,34.0,12.0,22.0,bed_bath_table,7
PRO_32730,beleza_saude,26.0,1023.0,1.0,675.0,16.0,22.0,24.0,health_beauty,43
PRO_32731,informatica_acessorios,59.0,851.0,3.0,400.0,21.0,6.0,14.0,computers_accessories,15
PRO_32732,esporte_lazer,37.0,420.0,1.0,2700.0,85.0,6.0,23.0,sports_leisure,65
PRO_32733,papelaria,31.0,2614.0,2.0,500.0,17.0,28.0,11.0,stationery,66
PRO_32734,automotivo,60.0,1301.0,1.0,1800.0,16.0,22.0,16.0,auto,5
PRO_32735,beleza_saude,46.0,339.0,4.0,500.0,28.0,3.0,19.0,health_beauty,43
PRO_32736,construcao_ferramentas_construcao,55.0,337.0,1.0,1700.0,20.0,8.0,20.0,construction_tools_construction,17
PRO_32737,fashion_bolsas_e_acessorios,49.0,566.0,1.0,100.0,22.0,2.0,19.0,fashion_bags_accessories,28
PRO_32738,brinquedos,22.0,235.0,1.0,150.0,17.0,4.0,13.0,toys,69
PRO_32739,brinquedos,36.0,589.0,1.0,1500.0,66.0,18.0,41.0,toys,69
PRO_32740,cama_mesa_banho,55.0,615.0,1.0,450.0,16.0,10.0,16.0,bed_bath_table,7
PRO_32741,telefonia,31.0,905.0,1.0,50.0,17.0,2.0,11.0,telephony,68
PRO_32742,cama_mesa_banho,55.0,312.0,1.0,750.0,16.0,10.0,16.0,bed_bath_table,7
PRO_32743,bebes,31.0,594.0,6.0,950.0,22.0,20.0,28.0,baby,6
PRO_32744,relogios_presentes,35.0,535.0,1.0,458.0,18.0,11.0,14.0,watches_gifts,71
PRO_32745,perfumaria,39.0,387.0,1.0,545.0,21.0,14.0,17.0,perfumery,59
PRO_32746,informatica_acessorios,33.0,578.0,2.0,231.0,20.0,7.0,16.0,computers_accessories,15
PRO_32747,relogios_presentes,17.0,345.0,1.0,550.0,37.0,8.0,38.0,watches_gifts,71
PRO_32748,cool_stuff,53.0,956.0,1.0,475.0,33.0,15.0,33.0,cool_stuff,20
PRO_32749,automotivo,54.0,2141.0,1.0,200.0,16.0,8.0,12.0,auto,5
PRO_32750,fashion_bolsas_e_acessorios,60.0,601.0,4.0,100.0,16.0,5.0,11.0,fashion_bags_accessories,28
PRO_32751,brinquedos,37.0,1451.0,4.0,1330.0,38.0,23.0,18.0,toys,69
PRO_32752,informatica_acessorios,49.0,1457.0,1.0,1625.0,17.0,15.0,16.0,computers_accessories,15
PRO_32753,bebes,60.0,848.0,6.0,750.0,50.0,5.0,40.0,baby,6
PRO_32754,ferramentas_jardim,44.0,153.0,1.0,3900.0,31.0,6.0,29.0,garden_tools,42
PRO_32755,beleza_saude,53.0,3402.0,1.0,867.0,17.0,17.0,14.0,health_beauty,43
PRO_32756,ferramentas_jardim,29.0,443.0,1.0,7800.0,18.0,18.0,18.0,garden_tools,42
PRO_32757,telefonia,58.0,711.0,1.0,540.0,14.0,13.0,16.0,telephony,68
PRO_32758,brinquedos,59.0,648.0,2.0,1600.0,25.0,17.0,50.0,toys,69
PRO_32759,esporte_lazer,32.0,486.0,1.0,400.0,25.0,15.0,20.0,sports_leisure,65
PRO_32760,eletrodomesticos,53.0,346.0,10.0,13950.0,50.0,50.0,50.0,home_appliances,44
PRO_32761,cama_mesa_banho,51.0,220.0,1.0,2100.0,30.0,5.0,30.0,bed_bath_table,7
PRO_32762,instrumentos_musicais,63.0,1110.0,10.0,7050.0,55.0,17.0,45.0,musical_instruments,56
PRO_32763,utilidades_domesticas,57.0,844.0,3.0,9800.0,61.0,31.0,31.0,housewares,49
PRO_32764,beleza_saude,47.0,1224.0,1.0,700.0,19.0,28.0,17.0,health_beauty,43
PRO_32765,eletrodomesticos_2,56.0,523.0,1.0,350.0,30.0,5.0,30.0,home_appliances_2,45
PRO_32766,esporte_lazer,44.0,3364.0,1.0,50.0,16.0,16.0,11.0,sports_leisure,65
PRO_32767,casa_construcao,48.0,627.0,1.0,300.0,16.0,11.0,16.0,home_construction,48
PRO_32768,esporte_lazer,48.0,1217.0,1.0,9600.0,51.0,28.0,28.0,sports_leisure,65
PRO_32769,dvds_blu_ray,56.0,661.0,1.0,200.0,20.0,2.0,14.0,dvds_blu_ray,25
PRO_32770,esporte_lazer,53.0,3189.0,6.0,6050.0,40.0,30.0,30.0,sports_leisure,65
PRO_32771,esporte_lazer,47.0,952.0,1.0,1450.0,20.0,25.0,20.0,sports_leisure,65
PRO_32772,utilidades_domesticas,42.0,991.0,3.0,500.0,35.0,15.0,26.0,housewares,49
PRO_32773,unknown,51.0,595.0,1.0,1300.0,45.0,16.0,45.0,unknown,70
PRO_32774,esporte_lazer,58.0,2538.0,1.0,160.0,18.0,8.0,15.0,sports_leisure,65
PRO_32775,esporte_lazer,52.0,2207.0,1.0,1963.0,29.0,35.0,22.0,sports_leisure,65
PRO_32776,automotivo,57.0,1076.0,3.0,725.0,28.0,14.0,28.0,auto,5
PRO_32777,fashion_underwear_e_moda_praia,39.0,275.0,2.0,150.0,26.0,5.0,18.0,fashion_underwear_beach,33
PRO_32778,utilidades_domesticas,59.0,200.0,4.0,1300.0,32.0,12.0,32.0,housewares,49
PRO_32779,esporte_lazer,58.0,265.0,2.0,200.0,20.0,20.0,20.0,sports_leisure,65
PRO_32780,informatica_acessorios,54.0,454.0,3.0,75.0,17.0,6.0,58.0,computers_accessories,15
PRO_32781,perfumaria,51.0,898.0,2.0,500.0,16.0,16.0,22.0,perfumery,59
PRO_32782,pet_shop,37.0,361.0,2.0,11750.0,82.0,7.0,72.0,pet_shop,60
PRO_32783,cama_mesa_banho,60.0,2361.0,3.0,2555.0,55.0,17.0,48.0,bed_bath_table,7
PRO_32784,utilidades_domesticas,41.0,354.0,1.0,2250.0,47.0,15.0,35.0,housewares,49
PRO_32785,cama_mesa_banho,54.0,279.0,1.0,950.0,40.0,20.0,20.0,bed_bath_table,7
PRO_32786,construcao_ferramentas_construcao,57.0,352.0,1.0,225.0,16.0,3.0,13.0,construction_tools_construction,17
PRO_32787,cama_mesa_banho,45.0,191.0,2.0,150.0,16.0,6.0,20.0,bed_bath_table,7
PRO_32788,beleza_saude,49.0,198.0,2.0,100.0,20.0,15.0,15.0,health_beauty,43
PRO_32789,cine_foto,26.0,2521.0,3.0,1650.0,78.0,14.0,14.0,cine_photo,13
PRO_32790,malas_acessorios,59.0,320.0,1.0,850.0,20.0,44.0,39.0,luggage_accessories,53
PRO_32791,bebes,48.0,473.0,1.0,2800.0,70.0,20.0,35.0,baby,6
PRO_32792,beleza_saude,43.0,446.0,1.0,1250.0,30.0,12.0,16.0,health_beauty,43
PRO_32793,automotivo,57.0,1149.0,5.0,1500.0,60.0,8.0,33.0,auto,5
PRO_32794,eletronicos,57.0,911.0,3.0,1350.0,33.0,25.0,30.0,electronics,26
PRO_32795,brinquedos,40.0,648.0,1.0,7300.0,60.0,60.0,12.0,toys,69
PRO_32796,moveis_decoracao,56.0,470.0,2.0,300.0,80.0,10.0,60.0,furniture_decor,39
PRO_32797,papelaria,47.0,74.0,1.0,650.0,36.0,14.0,44.0,stationery,66
PRO_32798,telefonia,44.0,1440.0,4.0,150.0,18.0,6.0,11.0,telephony,68
PRO_32799,brinquedos,45.0,938.0,5.0,400.0,22.0,12.0,22.0,toys,69
PRO_32800,moveis_decoracao,29.0,1270.0,1.0,600.0,20.0,10.0,20.0,furniture_decor,39
PRO_32801,moveis_decoracao,57.0,241.0,1.0,2200.0,40.0,8.0,35.0,furniture_decor,39
PRO_32802,eletrodomesticos,56.0,433.0,1.0,150.0,16.0,10.0,11.0,home_appliances,44
PRO_32803,consoles_games,25.0,361.0,1.0,500.0,16.0,2.0,11.0,consoles_games,16
PRO_32804,moveis_decoracao,60.0,1953.0,1.0,800.0,69.0,11.0,11.0,furniture_decor,39
PRO_32805,fashion_bolsas_e_acessorios,38.0,367.0,1.0,100.0,17.0,3.0,12.0,fashion_bags_accessories,28
PRO_32806,livros_tecnicos,39.0,963.0,1.0,8900.0,30.0,11.0,23.0,books_technical,10
PRO_32807,relogios_presentes,60.0,482.0,5.0,400.0,16.0,2.0,11.0,watches_gifts,71
PRO_32808,esporte_lazer,25.0,462.0,1.0,700.0,30.0,30.0,30.0,sports_leisure,65
PRO_32809,automotivo,53.0,352.0,1.0,200.0,16.0,15.0,15.0,auto,5
PRO_32810,bebes,52.0,533.0,3.0,75.0,16.0,6.0,16.0,baby,6
PRO_32811,alimentos_bebidas,30.0,355.0,2.0,300.0,25.0,9.0,18.0,food_drink,37
PRO_32812,ferramentas_jardim,60.0,918.0,1.0,2050.0,50.0,50.0,50.0,garden_tools,42
PRO_32813,brinquedos,44.0,669.0,2.0,700.0,20.0,30.0,30.0,toys,69
PRO_32814,moveis_decoracao,46.0,131.0,1.0,950.0,30.0,15.0,20.0,furniture_decor,39
PRO_32815,relogios_presentes,56.0,421.0,2.0,467.0,16.0,17.0,13.0,watches_gifts,71
PRO_32816,brinquedos,40.0,554.0,1.0,500.0,28.0,8.0,16.0,toys,69
PRO_32817,brinquedos,26.0,175.0,1.0,1500.0,54.0,16.0,12.0,toys,69
PRO_32818,informatica_acessorios,54.0,227.0,2.0,3700.0,33.0,44.0,19.0,computers_accessories,15
PRO_32819,informatica_acessorios,43.0,390.0,1.0,1300.0,46.0,7.0,12.0,computers_accessories,15
PRO_32820,moveis_decoracao,31.0,437.0,2.0,100.0,65.0,11.0,11.0,furniture_decor,39
PRO_32821,moveis_decoracao,49.0,2043.0,3.0,5500.0,70.0,7.0,50.0,furniture_decor,39
PRO_32822,cama_mesa_banho,53.0,309.0,1.0,850.0,16.0,10.0,16.0,bed_bath_table,7
PRO_32823,beleza_saude,45.0,381.0,1.0,700.0,17.0,17.0,17.0,health_beauty,43
PRO_32824,bebes,58.0,1882.0,4.0,11467.0,35.0,57.0,52.0,baby,6
PRO_32825,brinquedos,58.0,321.0,2.0,150.0,16.0,16.0,16.0,toys,69
PRO_32826,livros_importados,26.0,338.0,1.0,650.0,29.0,2.0,22.0,books_imported,9
PRO_32827,informatica_acessorios,58.0,1674.0,2.0,4150.0,30.0,20.0,20.0,computers_accessories,15
PRO_32828,beleza_saude,46.0,841.0,1.0,400.0,19.0,12.0,13.0,health_beauty,43
PRO_32829,moveis_decoracao,56.0,474.0,2.0,500.0,80.0,10.0,60.0,furniture_decor,39
PRO_32830,telefonia,56.0,1298.0,1.0,200.0,18.0,6.0,12.0,telephony,68
PRO_32831,informatica_acessorios,36.0,1386.0,1.0,917.0,29.0,20.0,15.0,computers_accessories,15
PRO_32832,brinquedos,37.0,162.0,1.0,12400.0,66.0,35.0,78.0,toys,69
PRO_32833,moveis_decoracao,47.0,1096.0,1.0,19700.0,42.0,100.0,42.0,furniture_decor,39
PRO_32834,brinquedos,46.0,400.0,1.0,1454.0,28.0,27.0,24.0,toys,69
PRO_32835,telefonia,58.0,363.0,1.0,200.0,24.0,21.0,21.0,telephony,68
PRO_32836,brinquedos,39.0,268.0,1.0,400.0,23.0,35.0,16.0,toys,69
PRO_32837,sinalizacao_e_seguranca,44.0,583.0,1.0,225.0,24.0,13.0,31.0,signaling_and_security,62
PRO_32838,cama_mesa_banho,55.0,601.0,1.0,600.0,16.0,10.0,16.0,bed_bath_table,7
PRO_32839,esporte_lazer,53.0,550.0,1.0,200.0,16.0,10.0,20.0,sports_leisure,65
PRO_32840,cama_mesa_banho,60.0,632.0,2.0,4188.0,42.0,16.0,37.0,bed_bath_table,7
PRO_32841,moveis_decoracao,60.0,500.0,3.0,100.0,16.0,3.0,11.0,furniture_decor,39
PRO_32842,alimentos,53.0,869.0,1.0,750.0,16.0,12.0,15.0,food,36
PRO_32843,informatica_acessorios,34.0,324.0,1.0,675.0,21.0,13.0,16.0,computers_accessories,15
PRO_32844,moveis_decoracao,58.0,1701.0,1.0,700.0,60.0,11.0,20.0,furniture_decor,39
PRO_32845,ferramentas_jardim,40.0,792.0,6.0,150.0,17.0,7.0,12.0,garden_tools,42
PRO_32846,informatica_acessorios,51.0,1130.0,2.0,750.0,20.0,14.0,17.0,computers_accessories,15
PRO_32847,cama_mesa_banho,38.0,179.0,1.0,1200.0,45.0,10.0,15.0,bed_bath_table,7
PRO_32848,brinquedos,52.0,66.0,3.0,1500.0,39.0,30.0,29.0,toys,69
PRO_32849,telefonia,37.0,681.0,3.0,333.0,18.0,9.0,12.0,telephony,68
PRO_32850,esporte_lazer,49.0,903.0,6.0,4350.0,40.0,25.0,33.0,sports_leisure,65
PRO_32851,moveis_decoracao,47.0,738.0,2.0,2000.0,37.0,25.0,36.0,furniture_decor,39
PRO_32852,bebes,52.0,708.0,1.0,300.0,18.0,8.0,24.0,baby,6
PRO_32853,unknown,51.0,595.0,1.0,700.0,28.0,3.0,43.0,unknown,70
PRO_32854,bebes,55.0,1636.0,1.0,600.0,20.0,13.0,13.0,baby,6
PRO_32855,cama_mesa_banho,55.0,396.0,1.0,3775.0,35.0,13.0,25.0,bed_bath_table,7
PRO_32856,ferramentas_jardim,58.0,143.0,1.0,3800.0,35.0,35.0,25.0,garden_tools,42
PRO_32857,automotivo,45.0,835.0,1.0,1100.0,25.0,10.0,16.0,auto,5
PRO_32858,instrumentos_musicais,57.0,732.0,9.0,14050.0,50.0,32.0,46.0,musical_instruments,56
PRO_32859,consoles_games,38.0,880.0,2.0,550.0,33.0,28.0,41.0,consoles_games,16
PRO_32860,moveis_decoracao,63.0,379.0,5.0,1400.0,33.0,15.0,30.0,furniture_decor,39
PRO_32861,relogios_presentes,52.0,481.0,2.0,250.0,16.0,11.0,11.0,watches_gifts,71
PRO_32862,beleza_saude,53.0,522.0,1.0,350.0,19.0,12.0,13.0,health_beauty,43
PRO_32863,automotivo,44.0,558.0,1.0,6700.0,60.0,60.0,16.0,auto,5
PRO_32864,utilidades_domesticas,58.0,941.0,3.0,125.0,28.0,9.0,18.0,housewares,49
PRO_32865,utilidades_domesticas,59.0,293.0,1.0,1100.0,18.0,28.0,18.0,housewares,49
PRO_32866,fashion_bolsas_e_acessorios,49.0,293.0,1.0,100.0,21.0,9.0,14.0,fashion_bags_accessories,28
PRO_32867,beleza_saude,35.0,556.0,3.0,825.0,23.0,5.0,15.0,health_beauty,43
PRO_32868,moveis_decoracao,50.0,1464.0,8.0,500.0,35.0,2.0,25.0,furniture_decor,39
PRO_32869,cama_mesa_banho,60.0,328.0,3.0,8716.0,58.0,22.0,52.0,bed_bath_table,7
PRO_32870,automotivo,50.0,361.0,1.0,50.0,35.0,4.0,26.0,auto,5
PRO_32871,moveis_decoracao,57.0,3571.0,1.0,600.0,17.0,17.0,60.0,furniture_decor,39
PRO_32872,malas_acessorios,48.0,883.0,9.0,2350.0,32.0,52.0,19.0,luggage_accessories,53
PRO_32873,moveis_decoracao,61.0,157.0,9.0,3500.0,41.0,15.0,25.0,furniture_decor,39
PRO_32874,informatica_acessorios,52.0,868.0,1.0,350.0,16.0,16.0,16.0,computers_accessories,15
PRO_32875,pet_shop,42.0,91.0,3.0,908.0,16.0,16.0,14.0,pet_shop,60
PRO_32876,malas_acessorios,25.0,712.0,4.0,5250.0,34.0,23.0,40.0,luggage_accessories,53
PRO_32877,eletronicos,60.0,2523.0,1.0,16100.0,100.0,20.0,70.0,electronics,26
PRO_32878,construcao_ferramentas_construcao,59.0,1505.0,1.0,1650.0,60.0,15.0,30.0,construction_tools_construction,17
PRO_32879,malas_acessorios,44.0,503.0,8.0,250.0,20.0,26.0,15.0,luggage_accessories,53
